order_id,customer_id,order_date,status,region_code
990,230,2025-05-29 12:59:17,RETURNED,SOUTH
991,27,2026-04-15 09:39:20,PLACED,NORTH
992,76,2025-06-30 22:23:03,SHIPPED,SOUTH
993,81,15-10-2024,CANCELLED,WEST
994,187,2024-09-18 08:37:42,DELIVERED,EAST
995,346,2025-11-20 14:59:27,PLACED,NORTH
996,33,2025-10-09 08:14:42,SHIPPED,WEST
997,466,2025-01-18 10:19:29,RETURNED,CENTRAL
998,233,2026-06-23 15:26:10,RETURNED,CENTRAL
999,129,2025-02-28 04:17:27,PLACED,WEST
1000,573,25-08-2024,DELIVERED,WEST
1001,415,2025-09-06 10:59:28,CANCELLED,WEST
1002,112,2025-06-30 13:21:45,DELIVERED,EAST
1003,,2025-12-12 17:14:01,PLACED,CENTRAL
1004,,2024-10-11 23:39:20,SHIPPED,NORTH
1005,88,2025-08-18 00:13:06,DELIVERED,WEST
1006,,2024-12-29 04:48:36,PLACED,EAST
1007,408,2025-03-29 06:34:57,DELIVERED,EAST
1008,100,2025-10-25 03:44:21,DELIVERED,CENTRAL
1009,154,2026-06-29 07:04:45,DELIVERED,NORTH
1010,156,03-06-2026,DELIVERED,SOUTH
1011,145,2025-04-29 21:49:16,RETURNED,CENTRAL
1012,536,2024-11-25 05:31:20,DELIVERED,EAST
1013,442,2026-04-24 20:17:18,DELIVERED,SOUTH
1014,77,2025-05-06 03:58:49,RETURNED,NORTH
1015,147,2025-05-08 12:06:07,CANCELLED,NORTH
1016,466,2025-03-05 02:09:31,SHIPPED,EAST
1017,362,2025-04-22 19:35:35,DELIVERED,EAST
1018,263,2026-07-24 05:16:49,RETURNED,NORTH
1019,500,2026-05-09 19:38:37,DELIVERED,CENTRAL
1020,133,2024-10-12 03:32:32,DELIVERED,EAST
1021,424,2026-01-22 20:10:51,CANCELLED,NORTH
1022,59,2025-06-29 15:39:48,CANCELLED,NORTH
1023,108,2026-08-04 05:32:32,DELIVERED,NORTH
1024,474,2026-03-19 05:38:01,DELIVERED,CENTRAL
1025,477,2025-03-07 23:59:54,PLACED,WEST
1026,205,20-03-2026,SHIPPED,CENTRAL
1027,488,2026-07-18 23:42:10,DELIVERED,WEST
1028,219,14-06-2025,DELIVERED,WEST
1029,371,2026-05-25 23:33:54,SHIPPED,SOUTH
1030,434,2024-11-19 02:38:20,PLACED,NORTH
1031,84,2025-10-12 01:57:51,CANCELLED,CENTRAL
1032,266,11-10-2024,CANCELLED,WEST
1033,305,2025-01-07 22:34:15,DELIVERED,WEST
1034,165,2025-07-21 20:29:41,RETURNED,CENTRAL
1035,11,2026-05-04 20:51:05,SHIPPED,CENTRAL
1036,332,2026-07-30 21:04:30,DELIVERED,EAST
1037,,2024-09-26 10:54:55,DELIVERED,EAST
1038,417,2026-07-11 11:44:06,RETURNED,SOUTH
1039,593,2026-02-12 11:38:02,RETURNED,WEST
1040,171,2024-10-12 18:26:16,SHIPPED,SOUTH
1041,591,2025-06-04 06:16:21,DELIVERED,EAST
1042,515,2026-06-08 02:48:40,DELIVERED,WEST
1043,361,2025-06-07 22:51:57,DELIVERED,EAST
1044,181,2025-09-19 04:04:00,DELIVERED,SOUTH
1045,391,2026-01-09 23:30:53,DELIVERED,EAST
1046,102,2026-02-11 20:22:34,PLACED,NORTH
1047,422,2024-11-17 04:20:39,DELIVERED,CENTRAL
1048,455,2024-12-23 00:46:49,DELIVERED,WEST
1049,466,2025-05-15 00:48:19,CANCELLED,NORTH
1050,476,2025-09-17 17:56:03,DELIVERED,WEST
1051,,2024-09-09 00:12:44,SHIPPED,EAST
1052,425,04-04-2026,RETURNED,NORTH
1053,,2026-04-10 19:21:08,CANCELLED,CENTRAL
1054,175,2025-03-19 03:53:10,SHIPPED,WEST
1055,403,2025-09-21 16:51:08,DELIVERED,SOUTH
1056,400,2025-07-13 16:49:13,RETURNED,CENTRAL
1057,237,2024-08-28 18:21:05,DELIVERED,CENTRAL
1058,267,2024-08-10 22:41:57,SHIPPED,NORTH
1059,448,2026-09-28 15:19:31,PLACED,CENTRAL
1060,81,17-02-2025,DELIVERED,WEST
1061,367,2026-07-08 12:24:16,SHIPPED,SOUTH
1062,252,2026-04-10 13:21:15,DELIVERED,EAST
1063,282,2025-07-20 08:10:12,PLACED,CENTRAL
1064,114,2025-11-29 18:08:25,PLACED,EAST
1065,185,2026-05-23 05:57:25,DELIVERED,SOUTH
1066,503,2025-06-09 21:11:51,DELIVERED,NORTH
1067,430,2025-08-03 11:19:24,RETURNED,SOUTH
1068,11,2025-12-24 14:44:30,DELIVERED,NORTH
1069,352,2025-02-03 22:38:57,DELIVERED,CENTRAL
1070,,2024-11-04 08:16:26,PLACED,CENTRAL
1071,,2025-02-27 15:50:28,SHIPPED,EAST
1072,223,2026-08-05 11:58:24,PLACED,SOUTH
1073,494,2024-09-26 21:35:34,DELIVERED,EAST
1074,508,2026-02-04 18:42:10,RETURNED,EAST
1075,288,2025-10-07 14:46:17,DELIVERED,CENTRAL
1076,211,2025-09-26 07:11:15,CANCELLED,WEST
1077,279,2026-05-05 11:13:44,DELIVERED,WEST
1078,362,2025-11-10 21:31:49,PLACED,SOUTH
1079,524,2025-07-22 21:31:21,DELIVERED,CENTRAL
1080,31,2025-12-29 06:58:37,DELIVERED,SOUTH
1081,75,2024-11-04 12:17:20,PLACED,EAST
1082,327,2025-08-18 13:09:46,SHIPPED,CENTRAL
1083,239,2025-10-03 09:03:07,DELIVERED,CENTRAL
1084,575,2026-04-18 14:50:58,CANCELLED,NORTH
1085,432,2024-12-06 02:45:53,CANCELLED,SOUTH
1086,506,2024-09-20 21:34:53,DELIVERED,NORTH
1087,335,2025-03-30 16:18:03,PLACED,NORTH
1088,590,2026-05-12 18:02:31,SHIPPED,WEST
1089,,2024-11-16 03:16:49,SHIPPED,NORTH
1090,98,2024-12-06 10:51:27,SHIPPED,EAST
1091,410,2025-02-24 08:07:51,DELIVERED,NORTH
1092,466,2025-06-11 14:31:24,RETURNED,EAST
1093,106,06-06-2026,PLACED,NORTH
1094,447,2025-04-26 04:45:05,DELIVERED,EAST
1095,551,2025-03-08 21:25:30,CANCELLED,EAST
1096,45,2025-08-31 00:42:51,PLACED,EAST
1097,389,2026-06-24 02:51:57,PLACED,WEST
1098,327,2025-08-19 12:39:57,CANCELLED,WEST
1099,126,2026-02-20 00:42:22,DELIVERED,WEST
1100,330,2024-12-21 00:24:44,PLACED,EAST
1101,362,2024-10-17 04:41:08,DELIVERED,SOUTH
1102,77,09-02-2026,PLACED,SOUTH
1103,395,2025-09-10 07:54:32,SHIPPED,CENTRAL
1104,527,2026-05-08 11:03:34,SHIPPED,WEST
1105,517,2026-04-05 03:15:05,RETURNED,WEST
1106,526,2025-12-22 12:19:14,PLACED,WEST
1107,315,2025-03-17 02:03:37,PLACED,WEST
1108,113,2025-12-22 20:40:31,SHIPPED,NORTH
1109,544,2025-12-24 23:34:05,RETURNED,NORTH
1110,218,2024-10-18 03:54:38,DELIVERED,NORTH
1111,379,2025-10-06 20:54:16,DELIVERED,WEST
1112,194,2026-04-02 13:45:55,DELIVERED,WEST
1113,112,2024-08-18 13:55:15,RETURNED,SOUTH
1114,37,2025-08-22 16:07:33,DELIVERED,EAST
1115,415,2025-05-08 15:18:39,DELIVERED,EAST
1116,176,2025-07-29 08:49:20,SHIPPED,CENTRAL
1117,4,2025-04-14 18:00:39,DELIVERED,WEST
1118,245,2026-06-05 11:18:10,SHIPPED,EAST
1119,146,2024-10-22 23:20:45,DELIVERED,NORTH
1120,271,2024-11-30 01:23:16,DELIVERED,NORTH
1121,486,2025-01-17 16:15:39,SHIPPED,NORTH
1122,,2026-09-22 15:19:31,CANCELLED,CENTRAL
1123,151,2024-12-24 19:02:16,CANCELLED,EAST
1124,360,2026-05-26 10:34:23,DELIVERED,EAST
1125,362,2025-10-31 06:08:12,DELIVERED,CENTRAL
1126,277,2026-04-08 11:47:40,PLACED,WEST
1127,146,28-08-2025,DELIVERED,WEST
1128,92,2025-09-01 20:15:03,DELIVERED,EAST
1129,558,2025-09-15 17:39:03,RETURNED,CENTRAL
1130,358,2026-02-12 15:00:43,DELIVERED,EAST
1131,43,2024-10-31 09:48:55,CANCELLED,NORTH
1132,466,2025-07-11 12:55:07,SHIPPED,NORTH
1133,511,2024-10-03 23:13:08,DELIVERED,CENTRAL
1134,572,2026-03-30 07:23:53,SHIPPED,EAST
1135,,2026-06-14 16:34:54,DELIVERED,NORTH
1136,6,2025-07-25 10:29:19,PLACED,EAST
1137,291,2025-03-24 18:09:42,RETURNED,CENTRAL
1138,89,2025-05-01 00:11:00,DELIVERED,WEST
1139,83,28-03-2026,RETURNED,SOUTH
1140,396,2026-05-21 02:03:40,PLACED,EAST
1141,319,2025-10-19 17:29:39,CANCELLED,CENTRAL
1142,205,2026-02-17 22:41:26,SHIPPED,EAST
1143,581,2025-04-16 00:22:34,SHIPPED,WEST
1144,540,2026-01-09 17:20:29,RETURNED,EAST
1145,438,2024-08-30 04:00:13,DELIVERED,CENTRAL
1146,,2026-03-27 04:31:39,PLACED,EAST
1147,595,2025-01-18 14:04:34,DELIVERED,CENTRAL
1148,55,2026-04-27 01:04:41,DELIVERED,NORTH
1149,531,21-11-2024,PLACED,NORTH
1150,100,2025-01-21 15:59:57,DELIVERED,NORTH
1151,599,2024-11-08 17:16:45,PLACED,SOUTH
1152,576,2024-11-12 06:43:45,SHIPPED,SOUTH
1153,319,2024-10-05 13:52:11,CANCELLED,CENTRAL
1154,118,2025-12-26 18:53:50,CANCELLED,CENTRAL
1155,210,04-03-2026,DELIVERED,WEST
1156,125,2024-10-04 22:37:23,SHIPPED,SOUTH
1157,560,2026-02-26 01:20:20,DELIVERED,CENTRAL
1158,150,2026-02-13 09:01:19,CANCELLED,SOUTH
1159,560,2024-09-09 05:11:30,SHIPPED,NORTH
1160,505,2024-10-26 22:00:28,DELIVERED,NORTH
1161,436,2026-03-11 11:16:05,PLACED,WEST
1162,,2025-08-19 05:52:33,CANCELLED,CENTRAL
1163,364,2024-09-21 10:48:53,DELIVERED,EAST
1164,,2024-11-04 00:41:33,CANCELLED,SOUTH
1165,538,09-02-2025,DELIVERED,EAST
1166,577,2024-09-26 13:13:19,DELIVERED,EAST
1167,311,09-12-2025,CANCELLED,WEST
1168,484,2026-02-11 08:13:06,DELIVERED,CENTRAL
1169,539,2026-03-03 15:57:17,DELIVERED,CENTRAL
1170,414,12-06-2026,DELIVERED,SOUTH
1171,109,2025-01-06 04:48:01,SHIPPED,SOUTH
1172,243,2026-05-29 10:46:13,DELIVERED,WEST
1173,431,22-12-2024,SHIPPED,NORTH
1174,75,2025-04-22 22:43:29,DELIVERED,NORTH
1175,329,2024-10-14 11:18:16,PLACED,CENTRAL
1176,201,2026-04-19 01:02:36,SHIPPED,SOUTH
1177,445,2026-06-28 03:46:45,SHIPPED,CENTRAL
1178,,2026-07-03 05:33:51,PLACED,SOUTH
1179,369,2025-04-20 05:54:30,CANCELLED,EAST
1180,541,2024-12-04 10:37:09,DELIVERED,WEST
1181,366,2025-08-09 20:41:15,PLACED,NORTH
1182,386,2026-01-23 08:27:57,PLACED,CENTRAL
1183,121,01-02-2025,DELIVERED,NORTH
1184,297,2025-09-29 16:53:52,DELIVERED,NORTH
1185,162,20-10-2024,DELIVERED,CENTRAL
1186,513,2025-10-05 11:22:02,DELIVERED,NORTH
1187,270,19-08-2024,DELIVERED,SOUTH
1188,61,2025-01-14 16:06:40,DELIVERED,NORTH
1189,75,2024-12-27 01:55:28,DELIVERED,NORTH
1190,73,2025-03-03 01:10:59,DELIVERED,NORTH
1191,491,2026-05-29 19:16:50,PLACED,NORTH
1192,231,2025-09-05 12:26:56,SHIPPED,SOUTH
1193,,2026-07-21 08:08:27,CANCELLED,CENTRAL
1194,389,2024-10-20 05:54:57,DELIVERED,NORTH
1195,387,2025-01-12 11:49:13,DELIVERED,SOUTH
1196,121,2025-08-12 11:06:53,DELIVERED,SOUTH
1197,60,2026-01-08 03:50:43,PLACED,WEST
1198,550,2025-05-03 20:27:32,PLACED,SOUTH
1199,79,2025-10-13 16:32:33,SHIPPED,EAST
1200,251,2025-06-26 07:48:56,DELIVERED,NORTH
1201,79,2026-07-09 18:34:43,DELIVERED,EAST
1202,226,2024-12-19 06:21:18,DELIVERED,CENTRAL
1203,251,2025-04-25 08:22:49,DELIVERED,CENTRAL
1204,355,2025-05-13 11:02:03,DELIVERED,EAST
1205,141,2025-01-12 16:21:15,SHIPPED,CENTRAL
1206,382,2025-01-22 09:10:35,PLACED,SOUTH
1207,465,30-10-2024,CANCELLED,EAST
1208,394,2026-07-29 09:33:48,PLACED,CENTRAL
1209,20,2024-11-07 10:58:16,PLACED,SOUTH
1210,442,2024-10-28 17:48:54,PLACED,EAST
1211,345,2024-11-16 10:33:20,CANCELLED,CENTRAL
1212,29,2026-02-16 23:37:17,DELIVERED,WEST
1213,59,2026-01-05 22:48:33,RETURNED,EAST
1214,548,2025-09-20 03:10:41,DELIVERED,CENTRAL
1215,391,2024-09-07 19:44:06,SHIPPED,NORTH
1216,281,2025-04-05 20:10:01,DELIVERED,EAST
1217,40,2024-11-01 16:35:54,DELIVERED,CENTRAL
1218,,2025-03-04 07:56:41,CANCELLED,SOUTH
1219,18,2025-10-21 17:32:45,RETURNED,WEST
1220,570,25-03-2025,RETURNED,EAST
1221,565,23-07-2026,SHIPPED,EAST
1222,507,2025-06-29 11:01:35,PLACED,CENTRAL
1223,239,17-09-2025,DELIVERED,WEST
1224,43,2025-03-09 10:16:40,RETURNED,EAST
1225,17,2026-04-25 23:39:56,DELIVERED,NORTH
1226,359,2024-12-25 01:29:34,PLACED,NORTH
1227,334,2024-09-29 00:09:34,DELIVERED,NORTH
1228,290,2026-04-15 12:50:06,DELIVERED,EAST
1229,384,2025-07-22 15:08:33,DELIVERED,SOUTH
1230,298,2025-12-18 06:00:21,PLACED,CENTRAL
1231,321,2024-12-18 03:09:33,DELIVERED,CENTRAL
1232,221,2026-08-08 16:56:35,DELIVERED,SOUTH
1233,81,2025-08-03 07:08:54,RETURNED,CENTRAL
1234,589,2024-10-24 23:37:41,DELIVERED,NORTH
1235,541,2025-06-25 03:38:02,DELIVERED,CENTRAL
1236,276,2025-12-03 05:09:26,RETURNED,EAST
1237,371,2024-10-10 06:05:17,RETURNED,SOUTH
1238,420,2024-11-21 21:15:23,DELIVERED,EAST
1239,236,2025-05-28 19:21:28,DELIVERED,SOUTH
1240,251,2025-10-14 13:10:16,DELIVERED,SOUTH
1241,294,2024-10-22 11:08:57,DELIVERED,CENTRAL
1242,590,2026-06-16 01:33:03,SHIPPED,SOUTH
1243,16,2026-07-24 11:03:37,DELIVERED,WEST
1244,130,2024-09-25 10:16:37,PLACED,SOUTH
1245,136,2026-07-22 12:40:29,DELIVERED,WEST
1246,412,2025-04-13 12:31:57,SHIPPED,EAST
1247,345,2025-10-17 18:22:22,RETURNED,NORTH
1248,364,2026-08-02 19:36:14,DELIVERED,WEST
1249,489,2024-11-06 20:00:45,DELIVERED,CENTRAL
1250,522,2026-04-13 09:07:56,DELIVERED,EAST
1251,465,2026-01-20 21:40:20,DELIVERED,CENTRAL
1252,100,2025-02-28 14:39:17,PLACED,CENTRAL
1253,594,2026-01-12 08:26:10,SHIPPED,WEST
1254,183,08-10-2025,RETURNED,SOUTH
1255,285,2025-02-24 13:25:59,PLACED,EAST
1256,295,2026-03-08 20:48:46,CANCELLED,EAST
1257,266,2025-11-22 11:08:40,RETURNED,EAST
1258,212,2025-05-28 12:32:32,SHIPPED,CENTRAL
1259,553,2025-07-22 17:45:47,DELIVERED,NORTH
1260,289,2025-10-23 18:12:43,DELIVERED,CENTRAL
1261,465,2025-05-31 14:18:58,DELIVERED,NORTH
1262,443,2025-07-29 02:24:10,PLACED,EAST
1263,120,2025-02-28 21:10:55,DELIVERED,SOUTH
1264,335,2026-02-21 04:00:17,DELIVERED,CENTRAL
1265,76,2024-10-27 01:51:08,RETURNED,WEST
1266,534,2025-02-08 06:46:46,DELIVERED,NORTH
1267,9,2025-08-07 09:46:13,CANCELLED,SOUTH
1268,272,2025-11-11 04:06:16,SHIPPED,WEST
1269,204,2024-11-15 11:41:41,DELIVERED,SOUTH
1270,,2024-10-20 22:00:14,SHIPPED,SOUTH
1271,,2024-09-16 18:23:18,DELIVERED,SOUTH
1272,496,2024-09-27 23:57:27,CANCELLED,SOUTH
1273,497,2025-12-17 12:03:33,DELIVERED,CENTRAL
1274,99,2026-07-20 05:42:52,CANCELLED,EAST
1275,458,2025-05-15 15:56:35,PLACED,WEST
1276,117,2025-12-18 07:17:24,PLACED,WEST
1277,501,2024-11-28 17:30:39,PLACED,EAST
1278,419,2025-11-06 11:49:40,SHIPPED,EAST
1279,453,2024-10-18 12:40:48,PLACED,WEST
1280,348,04-10-2024,DELIVERED,SOUTH
1281,171,2026-02-09 04:39:59,PLACED,CENTRAL
1282,133,20-02-2026,DELIVERED,WEST
1283,342,2026-03-11 05:35:30,DELIVERED,NORTH
1284,371,2025-01-03 15:58:33,CANCELLED,WEST
1285,235,2025-12-05 19:18:21,DELIVERED,WEST
1286,255,02-08-2025,PLACED,CENTRAL
1287,408,16-02-2025,SHIPPED,NORTH
1288,254,2025-04-17 03:54:35,CANCELLED,WEST
1289,135,2026-04-29 03:10:03,CANCELLED,NORTH
1290,426,2025-09-12 10:53:07,DELIVERED,SOUTH
1291,603,2026-07-05 23:59:21,DELIVERED,EAST
1292,436,01-09-2024,SHIPPED,SOUTH
1293,591,2025-06-19 13:29:01,PLACED,WEST
1294,495,2026-06-08 12:04:45,DELIVERED,WEST
1295,,2025-05-16 09:25:12,DELIVERED,CENTRAL
1296,464,2025-03-26 22:30:22,DELIVERED,SOUTH
1297,489,2025-05-11 01:33:26,SHIPPED,NORTH
1298,174,2025-07-10 22:16:40,DELIVERED,NORTH
1299,485,2024-09-02 03:53:14,DELIVERED,NORTH
1300,259,2025-09-19 19:00:57,CANCELLED,NORTH
1301,579,2026-04-29 15:14:10,SHIPPED,SOUTH
1302,501,2025-03-18 12:38:14,DELIVERED,EAST
1303,495,2026-01-06 22:05:46,RETURNED,NORTH
1304,436,2025-08-03 04:11:23,DELIVERED,SOUTH
1305,125,2024-11-15 09:35:18,RETURNED,NORTH
1306,508,2026-01-13 23:31:14,DELIVERED,CENTRAL
1307,10,2025-07-31 05:37:51,SHIPPED,EAST
1308,381,2024-10-28 01:26:16,SHIPPED,SOUTH
1309,381,2025-12-15 06:00:43,DELIVERED,EAST
1310,139,2025-12-04 07:59:10,DELIVERED,EAST
1311,154,2025-12-22 19:27:22,PLACED,SOUTH
1312,97,2025-10-01 03:31:13,PLACED,WEST
1313,69,2025-07-22 19:14:58,SHIPPED,NORTH
1314,282,2026-04-25 05:53:06,DELIVERED,EAST
1315,413,2025-08-14 06:45:51,DELIVERED,SOUTH
1316,157,2025-05-22 01:22:33,SHIPPED,CENTRAL
1317,535,2025-08-05 12:29:33,SHIPPED,CENTRAL
1318,485,19-07-2026,SHIPPED,SOUTH
1319,151,2025-11-02 19:41:43,PLACED,NORTH
1320,54,2025-04-23 20:17:25,DELIVERED,WEST
1321,513,2026-07-24 09:49:35,DELIVERED,WEST
1322,364,2025-03-31 06:21:20,DELIVERED,CENTRAL
1323,171,2024-08-29 17:15:53,DELIVERED,WEST
1324,502,2024-09-11 02:48:01,PLACED,WEST
1325,183,2026-04-12 12:31:59,DELIVERED,EAST
1326,219,2025-04-21 00:08:44,RETURNED,SOUTH
1327,184,2026-02-02 05:11:41,SHIPPED,EAST
1328,6,2024-08-28 19:24:01,RETURNED,EAST
1329,14,22-05-2026,SHIPPED,WEST
1330,260,15-04-2025,DELIVERED,NORTH
1331,483,2024-10-19 06:29:58,DELIVERED,WEST
1332,559,18-04-2025,PLACED,SOUTH
1333,182,2025-04-27 04:58:33,DELIVERED,NORTH
1334,64,2025-04-22 18:05:21,SHIPPED,SOUTH
1335,18,2025-12-05 04:20:51,CANCELLED,SOUTH
1336,601,2025-02-06 00:51:13,PLACED,WEST
1337,63,2025-11-25 13:40:56,DELIVERED,EAST
1338,455,2025-10-15 23:47:09,DELIVERED,WEST
1339,4,2026-06-05 04:18:30,PLACED,WEST
1340,89,2024-09-26 00:07:26,PLACED,NORTH
1341,89,2025-03-19 21:23:02,RETURNED,SOUTH
1342,223,2025-04-12 18:20:44,CANCELLED,SOUTH
1343,196,2024-08-23 13:23:11,SHIPPED,WEST
1344,183,2025-04-04 09:07:44,DELIVERED,SOUTH
1345,205,2025-07-11 20:14:50,DELIVERED,EAST
1346,364,2026-05-01 19:58:04,DELIVERED,WEST
1347,175,2025-09-28 02:34:29,DELIVERED,CENTRAL
1348,445,2026-05-29 14:53:24,DELIVERED,SOUTH
1349,516,2025-02-19 22:02:22,SHIPPED,CENTRAL
1350,265,2025-12-30 13:00:54,RETURNED,CENTRAL
1351,191,2025-10-12 16:09:01,SHIPPED,CENTRAL
1352,603,2026-07-30 05:45:36,PLACED,EAST
1353,9,2025-05-12 02:07:10,SHIPPED,NORTH
1354,367,2025-05-21 06:22:17,SHIPPED,NORTH
1355,468,2025-10-01 09:16:40,DELIVERED,WEST
1356,259,2026-03-22 14:59:55,DELIVERED,WEST
1357,240,2024-10-21 05:57:03,DELIVERED,WEST
1358,276,2025-12-15 07:31:56,PLACED,CENTRAL
1359,308,2025-04-11 13:49:32,RETURNED,SOUTH
1360,582,2025-08-11 10:06:06,SHIPPED,NORTH
1361,317,2026-02-18 21:43:59,SHIPPED,WEST
1362,1,2025-04-14 04:26:50,SHIPPED,EAST
1363,242,2025-11-01 06:40:20,DELIVERED,SOUTH
1364,384,2026-08-20 15:19:31,DELIVERED,WEST
1365,484,2025-05-01 13:36:28,DELIVERED,NORTH
1366,326,2025-06-23 15:23:33,DELIVERED,EAST
1367,435,2025-08-07 04:07:26,SHIPPED,CENTRAL
1368,,2026-04-20 02:51:35,SHIPPED,EAST
1369,2,2026-03-07 03:44:03,RETURNED,SOUTH
1370,193,2026-04-15 00:57:09,PLACED,WEST
1371,436,2025-09-04 13:47:24,DELIVERED,WEST
1372,,2025-03-07 01:35:06,SHIPPED,CENTRAL
1373,477,2024-09-12 21:06:08,DELIVERED,WEST
1374,13,2026-08-06 21:11:27,DELIVERED,WEST
1375,,2025-05-29 19:57:21,DELIVERED,NORTH
1376,265,2025-01-21 03:55:47,CANCELLED,WEST
1377,485,2026-02-02 19:45:41,RETURNED,NORTH
1378,435,2024-10-15 07:57:57,DELIVERED,SOUTH
1379,,2026-04-17 19:41:04,SHIPPED,CENTRAL
1380,466,2024-10-17 08:37:46,PLACED,WEST
1381,52,2025-04-12 05:05:18,SHIPPED,EAST
1382,25,2024-09-27 07:08:48,DELIVERED,NORTH
1383,305,2026-03-17 09:48:28,DELIVERED,NORTH
1384,406,2025-07-22 07:58:55,PLACED,SOUTH
1385,442,2025-01-09 08:51:05,DELIVERED,CENTRAL
1386,537,13-03-2026,SHIPPED,NORTH
1387,104,2025-11-28 02:14:09,PLACED,EAST
1388,23,2025-03-17 15:38:32,DELIVERED,NORTH
1389,444,2026-03-19 13:22:07,DELIVERED,EAST
1390,553,2025-06-21 09:23:02,DELIVERED,EAST
1391,221,2025-09-07 13:54:25,DELIVERED,SOUTH
1392,47,2025-01-02 07:27:32,DELIVERED,EAST
1393,,2025-05-30 00:45:09,DELIVERED,EAST
1394,326,2025-11-08 16:22:19,DELIVERED,SOUTH
1395,295,2025-07-06 05:35:29,DELIVERED,WEST
1396,337,2026-02-17 20:06:27,DELIVERED,EAST
1397,355,2024-12-19 02:00:45,CANCELLED,WEST
1398,175,2024-08-22 17:56:59,PLACED,CENTRAL
1399,499,2026-01-04 22:16:41,SHIPPED,CENTRAL
1400,299,2026-05-01 08:25:10,DELIVERED,SOUTH
1401,171,2025-10-04 12:44:42,DELIVERED,NORTH
1402,291,2025-01-11 17:11:29,SHIPPED,CENTRAL
1403,127,2026-07-12 23:10:48,RETURNED,CENTRAL
1404,163,2026-02-02 07:50:23,RETURNED,CENTRAL
1405,223,2025-07-16 12:12:08,SHIPPED,EAST
1406,326,2026-06-24 17:41:45,SHIPPED,WEST
1407,476,2025-09-02 07:11:05,SHIPPED,SOUTH
1408,4,2025-10-31 23:33:43,DELIVERED,SOUTH
1409,101,2026-02-21 23:37:59,RETURNED,WEST
1410,30,2025-06-21 23:39:17,DELIVERED,NORTH
1411,419,2025-09-26 16:41:13,SHIPPED,CENTRAL
1412,94,09-11-2025,DELIVERED,WEST
1413,198,2025-08-25 15:59:05,DELIVERED,SOUTH
1414,205,2025-05-02 06:05:38,CANCELLED,SOUTH
1415,471,2024-11-25 01:58:36,RETURNED,SOUTH
1416,513,2024-11-27 01:49:10,CANCELLED,SOUTH
1417,72,2026-08-12 15:19:31,DELIVERED,CENTRAL
1418,395,2025-12-22 18:16:20,SHIPPED,CENTRAL
1419,547,2025-03-16 12:05:39,CANCELLED,NORTH
1420,408,2025-06-23 04:49:56,PLACED,WEST
1421,524,2025-03-29 22:16:47,DELIVERED,NORTH
1422,269,2026-04-07 14:43:31,DELIVERED,SOUTH
1423,348,2024-09-25 05:19:04,DELIVERED,EAST
1424,76,2025-01-04 20:29:13,DELIVERED,EAST
1425,456,2025-06-06 10:28:37,SHIPPED,EAST
1426,144,2026-04-02 20:42:21,SHIPPED,EAST
1427,299,2025-11-24 01:54:53,DELIVERED,EAST
1428,451,2025-02-12 11:42:16,CANCELLED,SOUTH
1429,300,2025-10-22 08:19:15,SHIPPED,SOUTH
1430,152,2025-06-01 15:15:07,DELIVERED,CENTRAL
1431,175,2024-10-31 02:39:35,DELIVERED,CENTRAL
1432,384,2024-12-27 08:23:04,DELIVERED,CENTRAL
1433,496,04-02-2025,RETURNED,EAST
1434,212,2026-04-05 10:23:02,DELIVERED,NORTH
1435,366,2025-07-14 05:13:49,DELIVERED,NORTH
1436,537,2025-09-22 02:23:19,DELIVERED,NORTH
1437,102,2025-06-23 17:52:41,SHIPPED,CENTRAL
1438,551,2025-11-24 17:19:55,PLACED,CENTRAL
1439,251,2024-09-05 04:32:13,DELIVERED,SOUTH
1440,468,2024-12-03 13:36:06,SHIPPED,EAST
1441,195,2024-11-16 19:38:29,RETURNED,SOUTH
1442,63,2025-02-13 21:53:41,DELIVERED,WEST
1443,550,19-03-2026,DELIVERED,NORTH
1444,120,2025-12-03 07:18:14,PLACED,CENTRAL
1445,499,15-12-2024,DELIVERED,NORTH
1446,454,2026-04-23 21:47:40,CANCELLED,CENTRAL
1447,1,2026-07-14 04:27:15,SHIPPED,SOUTH
1448,495,2025-07-30 01:21:12,SHIPPED,CENTRAL
1449,282,2024-08-23 16:50:08,DELIVERED,NORTH
1450,187,2026-04-29 01:37:09,RETURNED,WEST
1451,184,2024-10-09 11:13:03,SHIPPED,WEST
1452,552,2025-10-22 14:45:47,PLACED,SOUTH
1453,514,2026-05-04 14:38:40,DELIVERED,EAST
1454,216,2026-05-29 00:15:06,SHIPPED,WEST
1455,162,2025-06-02 11:15:14,RETURNED,WEST
1456,427,2025-05-01 15:21:36,RETURNED,WEST
1457,311,2025-12-02 09:33:46,DELIVERED,EAST
1458,436,2024-10-14 03:00:42,PLACED,WEST
1459,419,2026-06-29 02:52:16,RETURNED,EAST
1460,,2026-01-20 04:44:09,DELIVERED,EAST
1461,25,2024-11-19 20:02:18,SHIPPED,CENTRAL
1462,221,2024-10-29 22:08:59,SHIPPED,NORTH
1463,334,2026-01-27 16:21:47,DELIVERED,NORTH
1464,400,2026-06-21 15:34:54,DELIVERED,EAST
1465,601,2025-08-25 10:30:52,DELIVERED,EAST
1466,449,2026-04-06 17:06:44,PLACED,NORTH
1467,424,2026-07-03 21:02:33,DELIVERED,CENTRAL
1468,91,2026-06-20 15:23:28,DELIVERED,EAST
