order_item_id,order_id,product_id,quantity,unit_price,discount_percent
1609,1152,97,2,352.48,15.89
1610,1401,239,6,474.29,43.49
1611,206,115,1,690.55,24.07
1612,379,472,7,2102.03,10.99
1613,1368,353,6,1242.3,33.24
1614,1387,359,2,652.56,58.61
1615,1237,83,2,1194.21,18.27
1616,733,321,8,1747.85,25.07
1617,971,191,8,503.49,23.12
1618,288,89,6,2408.49,45.75
1619,342,436,7,76.72,7.11
1620,1342,453,1,1062.62,36.21
1621,884,247,-2,2307.75,56.99
1622,893,506,1,1782.13,49.29
1623,1106,147,7,1104.58,6.0
1624,355,221,1,774.9,56.15
1625,1347,299,6,1521.48,17.87
1626,95,149,4,272.13,28.28
1627,760,453,2,279.95,35.43
1628,585,265,4,1619.01,52.98
1629,763,231,1,1715.76,39.87
1630,1199,496,2,805.13,41.0
1631,235,479,6,2023.2,12.82
1632,332,522,2,1860.38,29.35
1633,1267,160,4,995.69,47.21
1634,907,224,8,289.2,8.21
1635,1053,463,5,868.91,37.13
1636,1493,83,5,689.04,48.53
1637,364,7,4,1403.35,2.05
1638,437,318,3,1488.14,27.16
1639,813,49,5,26.23,47.32
1640,560,418,6,747.51,42.66
1641,300,246,2,116.41,49.81
1642,1362,136,6,254.82,22.52
1643,206,318,0,591.38,10.14
1644,484,178,4,1714.43,45.14
1645,793,536,7,559.55,14.25
1646,1158,89,4,1847.01,27.95
1647,1046,314,3,120.2,7.76
1648,527,103,1,1144.6,16.14
1649,748,29,6,264.98,0.39
1650,761,83,2,1557.43,18.24
1651,532,373,7,863.57,6.89
1652,382,465,8,1118.14,6.98
1653,1384,514,7,605.09,6.39
1654,823,391,4,2350.19,29.67
1655,940,101,8,1869.86,2.79
1656,1494,144,5,1669.71,18.12
1657,801,391,4,7.12,6.63
1658,937,427,3,1567.39,11.13
1659,1048,233,7,521.99,15.72
1660,56,257,7,1484.92,55.62
1661,444,387,4,12.46,13.19
1662,1399,234,2,1914.94,10.87
1663,297,117,1,961.34,16.81
1664,90,271,3,1449.63,27.1
1665,263,526,4,55.95,26.78
1666,1195,411,8,839.99,36.77
1667,1490,534,8,2236.5,26.93
1668,1230,59,3,270.61,16.75
1669,839,344,2,1384.47,6.12
1670,10204,10,6,1018.92,59.59
1671,410,97,6,2082.84,10.68
1672,849,106,7,548.71,30.43
1673,182,217,1,982.95,10.0
1674,97,117,1,1251.48,29.63
1675,387,176,4,1056.87,50.25
1676,158,482,5,1448.1,2.72
1677,1412,58,6,1875.59,46.59
1678,1032,231,4,1701.81,32.89
1679,254,157,4,1511.37,54.65
1680,701,109,3,810.06,4.01
1681,521,506,2,2048.16,42.4
1682,832,39,4,1430.76,15.49
1683,426,258,7,547.98,14.54
1684,964,410,1,1628.28,39.7
1685,743,476,1,1408.2,36.32
1686,361,111,4,824.91,55.54
1687,858,411,4,543.4,11.53
1688,879,464,-2,306.95,42.4
1689,23,185,3,1838.76,5.64
1690,1264,538,4,2027.84,40.42
1691,504,190,5,2254.96,32.66
1692,1329,318,5,392.48,1.85
1693,1420,287,6,23.27,26.35
1694,719,94,7,1645.14,24.99
1695,562,9,2,775.78,37.26
1696,1270,67,6,781.06,18.0
1697,666,96,3,966.93,54.11
1698,145,28,6,1543.17,34.67
1699,360,37,8,958.67,34.99
1700,868,178,4,583.12,34.12
1701,191,67,4,1524.03,37.27
1702,473,313,3,738.67,40.4
1703,1050,193,5,1687.99,13.8
1704,488,264,7,1093.27,43.9
1705,1040,446,5,443.44,33.72
1706,786,137,8,676.13,49.97
1707,1183,356,6,1523.9,55.27
1708,1294,9,7,712.03,36.06
1709,964,415,2,2007.41,0.27
1710,1213,349,8,534.61,17.09
1711,1495,412,7,1077.1,36.68
1712,529,468,-1,1146.65,38.55
1713,888,53,8,2270.92,57.8
1714,441,537,8,261.06,49.76
1715,858,443,0,850.07,30.31
1716,41,99,5,1409.62,10.84
1717,582,213,7,1440.83,52.98
1718,570,332,6,1954.94,42.44
1719,470,497,5,2253.6,26.08
1720,6363,550,8,315.31,50.67
1721,677,58,4,1349.6,59.94
1722,877,177,5,1287.83,37.75
1723,511,530,7,2149.33,40.27
1724,402,331,2,59.23,45.85
1725,900,387,4,8.83,55.24
1726,756,151,8,1151.87,45.54
1727,100,222,1,2363.66,12.94
1728,623,289,7,1274.13,44.83
1729,1472,251,3,494.46,40.78
1730,182,489,1,1123.99,7.44
1731,915,309,8,2215.92,24.81
1732,279,398,6,1743.07,54.1
1733,1136,501,8,2415.64,36.8
1734,1402,294,6,350.15,11.42
1735,942,260,4,1193.11,33.45
1736,577,26,8,1056.02,18.49
1737,912,360,6,1887.18,39.1
1738,426,61,1,1610.16,51.07
1739,69,419,3,609.21,15.8
1740,501,538,7,916.82,10.82
1741,411,134,1,1580.09,40.27
1742,28,38,2,180.0,48.9
1743,1198,371,7,2084.7,5.21
1744,209,326,8,1969.95,25.58
1745,639,314,2,1279.26,24.5
1746,998,1,7,1002.74,46.92
1747,786,151,6,1781.48,20.59
1748,1230,384,-5,174.16,42.08
1749,1417,238,-2,1437.76,25.37
1750,586,18,4,1559.74,54.88
1751,138,260,2,1332.18,18.5
1752,630,462,2,637.06,30.02
1753,344,268,3,11.64,15.75
1754,212,18,3,2291.23,30.27
1755,1322,232,7,1036.98,51.87
1756,982,310,4,2297.09,40.46
1757,18,145,5,2252.25,46.35
1758,1095,81,6,1596.05,29.34
1759,1234,336,1,2023.07,42.35
1760,1388,78,7,829.08,50.37
1761,227,386,3,541.75,51.23
1762,1204,226,2,1371.59,2.46
1763,114,201,5,2166.04,7.63
1764,1243,178,6,1437.71,14.53
1765,107,105,3,1183.09,5.44
1766,179,303,4,214.2,21.38
1767,401,56,1,478.57,17.81
1768,922,452,2,2234.79,53.28
1769,835,370,6,802.82,50.36
1770,886,244,5,303.6,58.43
1771,1224,101,5,856.4,18.41
1772,169,106,-1,2294.71,58.93
1773,780,96,-5,1592.94,15.0
1774,253,415,3,384.1,48.63
1775,729,412,7,2386.74,11.61
1776,555,509,2,1865.66,34.12
1777,285,361,8,127.65,8.75
1778,96,475,6,1541.13,15.25
1779,392,475,6,225.49,54.06
1780,92,340,1,1767.71,37.91
1781,1057,410,-4,114.57,10.41
1782,373,269,-3,2118.76,15.81
1783,818,350,5,2177.21,58.32
1784,1197,518,5,514.57,23.34
1785,1285,363,8,1329.45,26.57
1786,781,356,4,189.8,57.54
1787,854,132,1,2212.38,47.96
1788,397,392,-3,1207.58,39.92
1789,916,82,4,1274.8,7.28
1790,1477,263,6,1825.98,57.04
1791,1167,297,2,652.74,43.86
1792,741,239,4,1473.37,57.44
1793,838,486,6,1823.14,43.81
1794,1011,9,7,2037.66,46.21
1795,680,390,3,922.06,39.75
1796,1359,191,3,1793.68,45.61
1797,227,540,4,109.13,30.85
1798,875,549,7,1214.97,29.71
1799,38,409,4,1201.68,16.84
1800,667,487,6,1592.27,28.65
1801,706,338,8,689.97,57.92
1802,179,66,7,1711.34,9.39
1803,909,331,2,1975.82,25.46
1804,686,230,6,184.49,38.48
1805,637,115,7,597.77,54.81
1806,103,212,3,157.26,47.06
1807,78,88,8,1632.26,55.32
1808,297,130,4,766.75,10.04
1809,782,421,5,1092.56,57.3
1810,1298,519,4,495.36,0.3
1811,684,225,7,1003.61,6.26
1812,709,335,1,865.9,53.55
1813,84,448,7,1584.32,8.16
1814,1289,341,5,1562.01,35.96
1815,314,544,8,1848.52,9.21
1816,1027,374,2,2199.3,58.19
1817,1480,223,8,1137.7,32.94
1818,183,163,4,2356.27,28.66
1819,1049,274,8,1405.14,1.34
1820,985,352,2,1519.84,29.0
1821,759,71,5,750.84,36.24
1822,339,348,5,1551.68,45.56
1823,501,530,8,683.92,21.03
1824,654,38,5,1814.58,47.63
1825,431,314,8,1644.82,51.59
1826,1155,179,5,1920.37,3.23
1827,830,247,4,903.06,7.5
1828,105,49,5,1158.55,45.99
1829,1259,270,5,1737.11,10.38
1830,749,480,5,264.14,38.89
1831,1498,500,6,2189.46,12.84
1832,1363,322,6,2417.01,1.06
1833,1381,353,8,908.5,39.22
1834,825,46,5,1572.03,11.61
1835,344,245,5,1112.88,27.9
1836,516,411,8,1585.83,43.77
1837,1010,501,4,2435.61,20.96
1838,655,349,4,1250.79,42.83
1839,825,38,7,256.43,20.88
1840,1389,32,2,1098.63,22.99
1841,1174,277,7,1753.32,31.74
1842,643,101,2,1874.41,48.63
1843,485,435,6,2495.54,29.21
1844,492,377,7,118.46,7.69
1845,1094,220,4,580.06,6.39
1846,398,8,8,2277.39,29.55
1847,635,233,4,787.55,43.63
1848,848,453,5,1302.8,42.22
1849,1368,12,4,2012.46,26.22
1850,748,158,3,2435.9,56.92
1851,1371,426,5,1770.32,8.49
1852,1038,536,2,225.71,7.71
1853,402,171,3,809.07,22.66
1854,222,501,3,2108.04,51.91
1855,808,327,5,946.97,12.89
1856,768,325,2,1304.33,41.25
1857,1364,351,8,473.01,41.23
1858,296,60,2,1726.59,50.25
1859,1480,440,5,2155.58,15.61
1860,1374,138,5,1656.38,14.58
1861,547,62,8,426.61,23.35
1862,401,2,7,2300.73,28.97
1863,1500,11,8,1091.55,14.23
1864,953,387,1,1210.54,41.34
1865,135,427,3,109.28,50.73
1866,809,51,7,2035.74,13.57
1867,1375,166,6,1990.63,25.76
1868,612,112,1,810.64,45.16
1869,1248,21,1,2413.31,45.04
1870,1322,16,2,1764.39,40.96
1871,253,71,2,473.63,8.53
1872,802,476,3,299.07,14.8
1873,1226,255,3,1953.49,10.31
1874,8,144,1,1378.26,22.01
1875,566,527,-5,583.6,22.08
1876,473,516,2,15.63,14.36
1877,669,87,5,946.57,41.42
1878,707,126,-2,1837.34,54.44
1879,182,155,2,1430.54,57.09
1880,1194,494,4,850.49,36.17
1881,205,505,8,1749.65,20.72
1882,1025,463,5,188.92,55.97
1883,783,5,5,1354.47,38.08
1884,1138,329,5,292.68,45.84
1885,827,469,1,28.43,18.61
1886,1344,466,4,2107.68,28.35
1887,485,46,7,1872.3,27.07
1888,1024,271,1,758.98,32.0
1889,89,311,4,2110.02,59.45
1890,793,21,3,1211.7,46.77
1891,1196,369,5,2007.85,7.04
1892,221,53,8,983.55,21.72
1893,1380,360,8,383.49,34.6
1894,607,520,1,1896.74,36.53
1895,529,390,7,33.46,43.41
1896,1493,187,7,173.86,55.89
1897,1123,488,8,2208.46,26.34
1898,768,480,7,365.07,28.11
1899,377,455,1,2366.15,59.3
1900,253,134,3,1653.42,32.38
1901,1338,172,4,1712.61,3.11
1902,294,221,5,703.41,24.07
1903,8302,29,7,1417.17,42.46
1904,1393,3,3,480.87,52.8
1905,662,144,6,609.89,2.91
1906,784,272,6,721.73,56.82
1907,503,110,1,643.53,57.79
1908,294,543,8,1028.44,58.24
1909,748,342,7,1378.87,26.8
1910,813,29,3,426.12,4.51
1911,985,36,6,1402.66,55.35
1912,1213,135,8,402.9,29.82
1913,1433,79,5,1420.62,10.42
1914,232,486,5,754.54,14.07
1915,375,519,-1,53.37,2.48
1916,1080,500,3,2347.8,9.55
1917,1441,4,6,747.41,4.01
1918,565,543,2,143.61,24.35
1919,270,478,2,892.0,40.83
1920,917,259,4,2169.96,28.88
1921,700,300,4,508.15,22.35
1922,1011,146,4,997.75,0.63
1923,101,91,3,576.65,4.53
1924,1360,545,8,22.38,43.34
1925,1159,443,8,1674.93,7.75
1926,151,134,3,1376.52,7.58
1927,465,153,1,2079.2,51.06
1928,8676,489,2,862.46,37.9
1929,762,331,4,2006.17,5.0
1930,1232,169,8,838.95,18.16
1931,227,318,8,2067.68,9.51
1932,267,355,4,1734.29,39.19
1933,963,461,7,1772.16,10.31
1934,529,305,6,2150.52,27.75
1935,1015,169,6,1194.0,24.37
1936,1457,315,1,2088.12,34.28
1937,464,277,5,317.78,51.85
1938,104,32,1,1505.51,21.26
1939,468,490,3,1016.77,58.14
1940,284,129,1,555.96,13.86
1941,1220,87,1,2281.37,8.9
1942,496,112,8,464.94,18.64
1943,135,265,7,1431.09,52.73
1944,1299,68,4,547.48,31.65
1945,559,460,4,2085.99,38.84
1946,662,428,8,1969.85,4.95
1947,723,256,3,419.58,9.81
1948,617,477,6,31.44,8.59
1949,7110,17,1,1083.65,24.39
1950,1321,320,8,627.3,19.49
1951,533,54,4,316.73,35.92
1952,1483,63,6,2029.5,34.25
1953,1274,202,7,1470.77,51.22
1954,1376,188,3,1285.89,13.35
1955,936,203,2,2230.38,56.06
1956,477,284,4,130.93,25.39
1957,208,184,5,58.99,22.46
1958,1464,470,6,116.83,23.99
1959,258,255,1,1221.25,56.83
1960,665,548,5,1586.95,16.4
1961,312,307,2,201.35,22.28
1962,763,90,1,2353.74,4.52
1963,187,256,6,2259.03,44.58
1964,1494,318,2,1543.09,6.6
1965,1418,510,8,2373.74,23.54
1966,473,178,3,2451.75,1.05
1967,882,124,2,1680.02,39.43
1968,1467,443,1,1148.21,18.76
1969,593,158,7,1254.93,39.13
1970,1220,457,4,1716.17,25.35
1971,1035,44,2,115.11,45.92
1972,856,99,3,1216.55,30.05
1973,202,213,7,1642.83,14.58
1974,1072,117,6,226.04,21.19
1975,862,47,7,838.51,33.41
1976,329,390,1,1200.52,29.3
1977,4,115,5,1121.33,27.49
1978,721,431,4,1819.24,1.73
1979,1093,228,8,2380.99,35.9
1980,1288,381,5,1520.87,27.69
1981,163,267,1,2359.83,30.91
1982,856,461,6,1908.34,5.04
1983,624,363,6,2053.46,18.22
1984,184,516,8,527.73,0.98
1985,67,138,6,1074.16,12.84
1986,962,489,4,253.06,33.43
1987,222,165,5,1371.03,0.76
1988,212,148,6,2388.49,19.27
1989,1348,60,1,1270.67,2.19
1990,1155,214,8,596.07,8.11
1991,774,100,5,625.58,40.28
1992,57,31,6,397.68,56.21
1993,37,504,2,1097.02,57.71
1994,846,322,7,385.75,41.59
1995,736,103,3,367.45,46.68
1996,1295,414,4,98.2,57.24
1997,80,382,2,465.21,22.14
1998,1155,45,3,1931.65,54.49
1999,690,72,2,2125.25,7.63
2000,1080,301,1,1461.34,11.62
2001,170,335,6,2073.67,51.33
2002,578,311,3,1999.12,33.32
2003,515,550,2,614.57,27.72
2004,615,376,2,2283.93,9.15
2005,1391,390,5,1971.03,14.91
2006,1176,419,-1,66.15,46.95
2007,190,514,2,2037.38,36.94
2008,646,388,3,2221.54,24.55
2009,1131,217,4,658.27,11.88
2010,143,529,2,783.57,20.51
2011,176,238,8,2185.32,18.58
2012,923,40,5,1982.0,54.16
2013,929,103,8,1318.78,11.88
2014,538,363,6,1187.13,9.15
2015,672,484,8,1815.48,12.89
2016,922,272,8,14.26,14.82
2017,219,235,5,226.96,24.27
2018,616,73,-4,47.22,45.54
2019,924,360,1,872.47,23.79
2020,180,38,7,1611.8,47.21
2021,340,330,5,58.19,17.44
2022,1068,410,7,1938.37,48.98
2023,1211,279,8,35.23,24.32
2024,219,26,8,1995.84,104.52
2025,996,228,5,1490.82,48.95
2026,76,455,2,1108.66,45.53
2027,107,38,2,673.78,56.69
2028,731,343,5,572.49,39.72
2029,621,417,6,2350.61,59.14
2030,984,28,6,613.29,146.9
2031,114,319,3,964.89,20.88
2032,1474,396,8,1620.75,6.23
2033,931,222,7,1737.7,30.39
2034,1470,156,6,2115.26,19.77
2035,1355,250,8,1648.84,27.19
2036,190,268,4,687.33,7.46
2037,987,400,1,916.4,6.08
2038,469,328,2,974.51,23.59
2039,1204,193,5,985.9,49.18
2040,1096,459,-3,1658.24,19.66
2041,996,6,4,630.09,41.74
2042,203,405,3,908.48,50.03
2043,1329,57,3,976.63,2.87
2044,165,114,2,2045.85,24.92
2045,1199,471,5,2420.02,37.61
2046,168,143,1,121.96,30.72
2047,1342,198,7,2081.36,45.85
2048,1407,415,4,188.57,15.74
2049,256,506,8,2371.98,59.51
2050,744,325,3,320.48,59.48
2051,1121,140,4,1877.88,59.04
2052,589,125,4,2072.03,24.81
2053,239,447,4,795.58,35.46
2054,848,474,4,372.62,39.99
2055,1461,234,3,1972.04,53.13
2056,1301,412,3,954.43,27.67
2057,533,329,3,785.99,24.87
2058,527,265,4,2004.58,25.75
2059,1441,446,2,190.59,13.35
2060,95,437,1,804.58,5.11
2061,684,325,1,1928.45,41.92
2062,342,494,1,433.47,5.88
2063,312,17,7,2384.52,6.97
2064,366,407,3,479.7,4.35
2065,14,180,8,1173.68,27.32
2066,1170,201,8,2132.52,20.78
2067,1156,150,2,188.36,12.99
2068,802,467,-5,1067.11,23.58
2069,1338,475,3,915.1,43.82
2070,329,211,1,906.93,1.92
2071,1041,150,5,2485.59,30.68
2072,458,176,8,1708.97,12.16
2073,352,452,6,1907.43,20.94
2074,377,3,0,1544.87,33.02
2075,283,482,7,1706.29,36.78
2076,881,215,3,1563.64,21.21
2077,188,20,-3,2213.08,6.89
2078,622,263,3,523.94,12.59
2079,22,463,1,388.08,13.85
2080,1445,195,5,497.74,48.41
2081,1177,118,3,2124.3,51.87
2082,230,426,7,2101.38,36.73
2083,1144,483,4,519.82,119.32
2084,518,66,7,980.45,0.26
2085,1405,295,1,254.13,5.7
2086,834,307,3,1291.73,17.74
2087,244,368,-1,1637.22,24.48
2088,1174,426,4,309.81,42.5
2089,763,164,3,1653.34,56.13
2090,665,516,8,1621.56,14.1
2091,556,59,5,1244.88,56.31
2092,1386,204,2,221.91,46.58
2093,665,328,3,1160.2,33.13
2094,363,412,8,694.52,58.16
2095,41,261,1,1768.21,7.06
2096,1114,443,5,2067.91,36.55
2097,451,377,5,1653.57,52.76
2098,93,334,7,1110.17,35.98
2099,181,110,4,50.71,19.88
2100,844,147,2,223.97,32.97
2101,731,544,1,1995.99,20.92
2102,344,186,7,1774.75,22.56
2103,16,527,2,329.11,34.67
2104,1058,233,-4,705.5,44.43
2105,505,491,3,1169.02,55.74
2106,1426,404,4,532.05,44.89
2107,1064,362,6,1836.03,33.65
2108,1260,525,5,1940.98,28.04
2109,1427,249,1,1614.4,29.79
2110,583,305,5,2174.52,6.62
2111,89,463,3,1860.82,38.41
2112,704,292,8,2076.71,6.55
2113,801,32,4,855.5,30.92
2114,1252,529,1,1157.84,46.97
2115,879,373,4,2305.22,25.0
2116,1131,74,4,2477.5,29.33
2117,1421,216,2,2016.89,27.94
2118,795,97,4,794.18,37.59
2119,1008,521,3,375.79,42.7
2120,659,290,-2,1024.96,20.4
2121,1136,342,3,564.4,57.72
2122,1400,403,4,787.34,19.86
2123,244,292,1,474.99,14.74
2124,988,499,6,2216.14,42.62
2125,643,377,1,2283.55,2.46
2126,233,482,5,667.35,21.63
2127,562,482,3,273.9,55.63
2128,1223,96,1,2107.63,26.26
2129,830,106,3,2266.35,14.21
2130,1455,28,7,1395.86,40.27
2131,526,380,6,1453.68,58.17
2132,435,341,8,1921.56,40.33
2133,444,238,4,1443.51,15.77
2134,842,37,-2,1737.23,24.02
2135,773,146,1,463.44,8.98
2136,1156,455,1,1004.03,36.33
2137,885,474,-1,2390.68,10.36
2138,115,213,5,1530.95,35.95
2139,336,118,4,1716.24,49.07
2140,1205,75,7,1959.08,6.75
2141,691,230,-1,403.24,2.53
2142,114,129,8,1113.96,27.24
2143,111,324,8,1839.67,26.69
2144,342,149,3,1733.96,41.62
2145,53,82,1,2254.33,42.22
2146,749,516,5,1230.22,34.07
2147,1419,20,5,1102.7,15.42
2148,702,182,8,1738.72,32.85
2149,1099,268,-1,2027.11,16.36
2150,652,491,1,2485.05,54.29
2151,1053,513,3,1366.66,31.35
2152,9017,140,7,1719.11,38.63
2153,774,264,6,493.71,38.73
2154,869,35,7,1359.16,12.08
2155,1414,412,6,1591.76,34.96
2156,391,127,5,338.17,14.29
2157,765,277,1,216.43,58.63
2158,1140,268,1,2327.75,0.07
2159,1054,410,6,430.52,38.93
2160,1484,57,5,569.09,32.88
2161,764,454,3,1622.05,4.99
2162,110,336,1,132.85,48.91
2163,1017,371,-2,34.49,20.88
2164,592,485,4,1759.81,1.97
2165,25,177,6,2261.65,28.4
2166,1328,472,6,1601.81,25.34
2167,1219,463,3,869.64,40.69
2168,1261,265,5,213.03,20.95
2169,1473,217,6,236.82,11.26
2170,940,236,7,1855.19,41.2
2171,917,389,7,1918.97,126.98
2172,704,509,8,756.44,48.0
2173,1067,306,2,691.21,2.09
2174,120,217,7,431.43,40.43
2175,910,262,7,526.7,45.89
2176,650,149,2,247.44,41.49
2177,117,531,2,2405.59,40.65
2178,1048,330,2,610.69,24.72
2179,1025,215,4,1628.83,51.09
2180,18,41,7,665.42,58.07
2181,1015,138,-3,744.78,49.36
2182,1059,496,2,1797.06,3.85
2183,578,482,5,1119.91,17.68
2184,1196,254,8,1804.04,40.93
2185,370,83,3,1250.1,48.52
2186,705,148,7,1117.81,25.67
2187,1032,531,8,2352.07,16.73
2188,1051,265,2,592.82,145.99
2189,279,219,1,1729.68,26.1
2190,1425,465,4,631.66,30.96
2191,56,114,5,1970.13,14.54
2192,1473,358,2,2453.07,48.2
2193,279,136,1,2415.39,1.69
2194,858,344,6,2419.66,2.11
2195,1448,134,4,623.95,26.4
2196,1383,181,8,173.18,38.92
2197,583,306,7,474.19,48.39
2198,267,79,8,1363.6,54.24
2199,1106,49,6,1743.9,37.35
2200,1046,340,6,1085.36,17.79
2201,1071,30,3,849.78,10.28
2202,1358,536,1,2278.77,57.14
2203,559,400,5,443.13,9.38
2204,1419,546,1,824.2,4.75
2205,452,172,8,232.47,51.89
2206,430,164,7,2361.89,58.81
2207,260,454,7,344.78,42.15
2208,693,191,7,2453.99,8.97
2209,1036,495,5,1096.89,44.6
2210,5831,187,4,668.57,48.8
2211,1304,378,7,437.84,7.74
2212,928,512,1,640.45,31.84
2213,1446,482,8,555.46,49.49
2214,349,353,1,783.87,15.27
2215,1489,157,7,1305.41,42.02
2216,457,461,1,736.46,28.6
2217,1143,71,5,1002.33,13.97
2218,801,352,5,1289.67,15.87
2219,1375,442,3,1780.63,4.23
2220,1413,167,6,1338.97,26.26
2221,22,434,5,2350.34,35.57
2222,572,164,7,64.95,19.38
2223,122,88,4,2149.34,30.7
2224,1421,121,8,232.34,8.63
2225,459,254,1,804.57,46.5
2226,156,40,2,918.11,27.42
2227,405,334,8,1230.05,27.65
2228,653,391,6,1159.39,40.07
2229,606,362,6,1530.96,22.07
2230,702,332,7,339.34,4.98
2231,235,308,5,2244.44,37.46
2232,329,321,6,362.81,56.54
2233,1370,543,2,988.92,52.42
2234,1250,190,6,1231.11,19.18
2235,123,210,3,1186.59,37.38
2236,537,475,3,753.96,49.35
2237,743,248,3,1845.88,59.48
2238,20,178,7,587.71,47.66
2239,46,257,2,2057.74,21.7
2240,1352,169,1,1769.97,49.04
2241,1245,259,4,2261.07,24.4
2242,177,90,4,2000.79,43.79
2243,478,269,8,176.3,46.03
2244,1277,443,7,1369.43,29.61
2245,595,132,1,1934.31,52.97
2246,1450,209,1,235.21,18.32
2247,71,167,1,1392.36,42.68
2248,1185,389,6,398.67,34.34
2249,1385,37,4,484.52,33.7
2250,1426,212,4,1902.14,37.56
2251,1002,56,2,2278.65,51.5
2252,446,95,8,729.95,52.01
2253,230,245,1,1909.79,16.35
2254,540,377,2,643.97,46.2
2255,707,60,6,1879.07,42.45
2256,1338,471,7,1890.98,23.66
2257,402,510,2,236.59,40.31
2258,113,324,8,2441.5,57.25
2259,1175,389,7,1000.35,0.82
2260,1217,288,7,996.05,51.68
2261,281,254,1,1235.41,19.1
2262,19,28,2,689.5,25.25
2263,512,187,1,1998.71,53.37
2264,1006,301,4,1559.51,14.6
2265,687,6,3,1313.87,54.8
2266,1419,145,6,1858.02,59.94
2267,231,217,7,1955.4,55.16
2268,1064,170,8,1358.94,32.87
2269,1002,201,4,367.7,1.02
2270,529,242,5,1036.17,16.41
2271,883,492,7,581.07,7.82
2272,820,234,3,1439.84,2.24
2273,533,367,0,263.08,16.16
2274,163,379,5,1779.79,53.5
2275,149,425,5,969.84,11.89
2276,769,78,7,1872.55,19.97
2277,696,277,5,442.75,58.19
2278,778,519,4,1252.08,16.02
2279,56,204,5,1581.55,59.51
2280,1161,363,1,27.12,51.07
2281,190,424,8,1939.71,58.12
2282,771,483,2,1630.82,45.96
2283,426,400,6,1647.01,56.54
2284,666,462,-5,488.23,42.97
2285,1175,88,6,87.7,11.34
2286,1420,266,1,605.17,37.7
2287,1151,279,8,2033.32,41.46
2288,354,499,6,2191.3,48.68
2289,1217,364,7,1072.23,8.29
2290,174,488,6,2112.63,20.57
2291,1026,8,2,1622.66,16.25
2292,945,292,3,589.42,48.97
2293,1458,218,7,699.85,36.36
2294,1472,94,1,137.29,27.91
2295,212,129,6,1123.94,44.26
2296,491,42,5,1400.8,55.26
2297,591,178,4,786.88,8.99
2298,1110,207,8,1783.79,39.51
2299,1176,128,3,1039.32,16.44
2300,935,484,3,2209.41,3.88
2301,1075,480,5,187.1,0.12
2302,1491,124,2,755.24,15.27
2303,1460,84,4,155.57,21.79
2304,622,177,8,536.15,46.18
2305,1058,345,8,2499.97,58.23
2306,1146,508,2,1583.14,10.35
2307,195,161,1,1378.75,9.96
2308,990,62,7,1821.39,25.82
2309,1473,209,6,1151.14,24.15
2310,1370,543,1,2073.63,59.58
2311,968,10,1,1120.31,29.25
2312,125,541,7,2298.03,26.08
2313,1188,231,1,1428.74,30.89
2314,560,517,7,1231.81,26.42
2315,839,181,8,1997.12,16.14
2316,697,405,8,990.94,5.39
2317,1225,523,5,1248.54,0.21
2318,83,199,3,157.22,10.77
2319,1253,232,7,1659.94,20.72
2320,761,454,1,2497.74,46.52
2321,529,41,2,1084.54,38.84
2322,557,477,2,317.24,12.01
2323,1297,26,4,1001.6,24.49
2324,428,199,4,2482.31,31.97
2325,727,410,4,1166.06,49.97
2326,449,510,4,259.51,13.77
2327,966,55,-5,783.92,15.06
2328,70,210,4,481.76,11.8
2329,254,527,7,1588.37,7.67
2330,1323,499,1,677.11,6.06
2331,1073,381,2,1196.41,39.52
2332,1107,17,7,743.0,21.39
2333,620,148,4,1161.6,26.1
2334,62,331,8,499.56,58.1
2335,878,535,5,1815.94,59.52
2336,438,39,8,2284.69,31.07
2337,446,217,4,416.63,22.45
2338,1192,431,2,1703.93,7.67
2339,24,406,7,1596.55,24.2
2340,938,229,8,238.58,34.09
2341,1390,545,6,1811.78,43.84
2342,474,541,8,955.93,19.52
2343,1160,411,5,518.72,24.88
2344,1222,264,5,23.02,20.87
2345,586,425,6,499.97,30.81
2346,445,33,2,44.17,48.4
2347,958,209,3,880.56,47.68
2348,420,191,5,2295.72,33.86
2349,1226,67,2,1452.75,0.62
2350,1124,532,1,1870.74,51.53
2351,316,424,8,1935.01,34.26
2352,1415,203,6,1577.1,29.06
2353,883,60,1,1500.68,55.11
2354,600,375,1,717.48,48.88
2355,1466,279,5,641.08,12.8
2356,479,452,6,331.27,1.8
2357,680,399,2,1385.05,47.93
2358,621,461,4,2441.78,48.92
2359,727,45,6,1549.33,23.7
2360,663,60,7,704.64,57.14
2361,339,272,4,899.03,35.69
2362,363,115,6,975.25,30.26
2363,131,6,6,2170.11,17.44
2364,875,1,1,533.78,26.48
2365,942,441,2,1067.94,6.95
2366,693,46,7,1748.39,33.07
2367,838,515,1,110.8,7.36
2368,1068,227,7,1788.05,0.08
2369,458,528,1,422.54,51.28
2370,396,532,-1,176.11,48.64
2371,954,97,6,1399.55,54.86
2372,186,303,2,478.28,47.06
2373,766,38,2,1681.25,35.59
2374,1181,422,7,1988.41,28.98
2375,1099,12,3,1495.63,9.78
2376,1144,375,-1,1502.41,57.77
2377,451,213,4,702.22,57.7
2378,87,272,4,1197.61,56.14
2379,965,508,7,390.48,32.45
2380,796,410,3,2263.26,44.44
2381,1477,34,7,1481.81,56.59
2382,880,326,2,299.11,49.89
2383,130,84,3,2159.38,46.79
2384,1392,227,6,1461.37,46.14
2385,1190,139,4,291.98,39.76
