order_item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return,discount_valid
1361,1445,262,8,2028.1,44.16,False,True
1362,264,129,4,2427.88,1.72,False,True
1363,311,435,1,1439.97,23.07,False,True
1364,384,120,7,1133.79,44.78,False,True
1365,851,424,3,2493.47,54.92,False,True
1366,570,179,3,1984.62,8.02,False,True
1367,1432,226,1,185.56,43.51,False,True
1368,868,227,1,239.0,36.86,False,True
1369,671,154,7,305.14,37.01,False,True
1370,433,252,8,763.59,21.63,False,True
1371,630,144,1,279.56,29.38,False,True
1372,263,389,6,1838.98,53.62,False,True
1374,539,95,4,2318.6,55.15,False,True
1375,1122,332,-2,1858.66,3.81,True,True
1376,1479,214,5,1949.82,15.35,False,True
1377,1126,409,4,1433.79,45.3,False,True
1378,479,68,7,1829.38,22.43,False,True
1379,988,300,6,236.52,46.9,False,True
1380,938,539,6,538.07,41.29,False,True
1381,593,15,8,1241.39,5.69,False,True
1382,398,54,1,154.14,32.15,False,True
1383,499,88,6,234.79,13.73,False,True
1384,986,548,1,1217.28,32.93,False,True
1385,200,47,6,1061.0,45.66,False,True
1386,109,417,1,361.26,34.69,False,True
1387,406,251,6,2355.45,44.58,False,True
1388,26,414,1,466.62,52.46,False,True
1389,1326,344,6,2289.2,17.3,False,True
1390,196,99,7,1025.1,18.9,False,True
1391,525,328,1,243.14,25.46,False,True
1392,512,211,3,343.53,2.24,False,True
1393,655,238,3,1663.77,22.67,False,True
1394,1342,29,1,2126.59,12.46,False,True
1395,1095,315,4,573.42,10.89,False,True
1396,776,120,5,842.16,40.76,False,True
1397,683,130,7,749.51,36.56,False,True
1398,877,6,7,1076.35,44.73,False,True
1399,1495,366,8,1564.63,14.55,False,True
1400,1356,370,4,893.75,5.53,False,True
1401,1410,182,7,930.46,50.82,False,True
1402,548,500,3,927.48,38.37,False,True
1403,125,427,8,1957.98,14.95,False,True
1404,1192,380,5,2309.89,43.18,False,True
1405,1366,239,7,322.57,45.95,False,True
1406,1130,348,4,2194.19,59.39,False,True
1407,1012,155,2,395.85,38.69,False,True
1408,857,202,4,813.33,39.56,False,True
1409,842,337,1,1035.33,43.84,False,True
1410,302,304,4,1541.7,45.54,False,True
1411,1347,80,4,1686.16,6.09,False,True
1412,1056,202,4,62.69,28.44,False,True
1413,778,61,1,2357.75,36.81,False,True
1414,988,20,5,1436.73,58.75,False,True
1415,585,408,5,1958.58,11.04,False,True
1416,1316,285,3,974.56,20.67,False,True
1417,831,211,2,1152.72,35.1,False,True
1418,1206,308,-4,2052.55,50.79,True,True
1419,164,113,7,1797.92,5.31,False,True
1420,840,463,4,550.03,6.66,False,True
1421,215,399,1,288.4,14.81,False,True
1422,1233,279,2,490.75,58.32,False,True
1423,442,488,8,1643.69,41.14,False,True
1424,1093,103,5,226.08,4.27,False,True
1425,890,506,5,2272.23,24.03,False,True
1426,580,86,5,1642.11,53.62,False,True
1427,80,155,7,2133.77,24.25,False,True
1428,1115,34,1,619.89,57.29,False,True
1430,123,215,1,1739.92,40.28,False,True
1431,995,103,1,204.19,5.93,False,True
1432,1438,89,3,1957.81,40.91,False,True
1433,34,139,1,408.12,33.34,False,True
1434,1342,91,8,2128.46,8.2,False,True
1435,993,77,7,1193.71,29.45,False,True
1436,604,439,2,98.59,18.1,False,True
1437,228,389,5,427.45,7.14,False,True
1438,582,50,6,548.4,35.81,False,True
1439,888,190,5,2036.3,59.9,False,True
1440,360,509,1,351.63,29.19,False,True
1441,134,478,5,1303.89,21.53,False,True
1442,800,290,4,2453.0,6.36,False,True
1443,1288,349,7,524.48,30.29,False,True
1444,299,189,8,394.38,45.63,False,True
1445,741,415,1,1193.65,4.98,False,True
1446,1340,282,7,1275.56,25.26,False,True
1447,369,267,8,1946.18,0.31,False,True
1448,1307,422,5,2470.75,6.02,False,True
1449,278,550,3,484.47,7.3,False,True
1450,1351,166,3,456.55,17.03,False,True
1451,1098,285,4,898.0,35.73,False,True
1452,66,2,5,1133.67,13.69,False,True
1453,209,119,1,2065.98,18.87,False,True
1454,653,454,3,2309.22,55.77,False,True
1455,593,121,6,2391.47,2.46,False,True
1456,952,537,1,2129.46,18.01,False,True
1457,1274,295,6,610.25,19.97,False,True
1458,259,523,5,723.34,47.99,False,True
1459,590,132,4,61.32,20.66,False,True
1460,1146,26,2,1670.75,49.43,False,True
1461,1271,456,4,2055.94,34.54,False,True
1462,654,340,8,1961.7,18.36,False,True
1463,43,285,1,2086.12,25.8,False,True
1464,1306,51,3,1301.96,25.75,False,True
1465,773,69,7,1151.95,45.37,False,True
1466,761,455,6,364.03,55.59,False,True
1467,857,71,1,354.33,1.23,False,True
1468,575,200,3,1602.17,17.75,False,True
1469,618,471,3,811.16,0.55,False,True
1470,578,189,5,439.4,0.29,False,True
1471,66,281,5,280.97,14.8,False,True
1472,816,111,8,708.06,55.69,False,True
1473,787,179,7,42.29,22.14,False,True
1474,126,245,3,1553.35,35.99,False,True
1475,735,186,6,1601.89,8.36,False,True
1476,793,232,3,1514.73,54.29,False,True
1477,1414,93,5,2378.44,49.75,False,True
1478,55,310,3,2263.41,14.44,False,True
1479,361,416,1,993.56,49.16,False,True
1480,68,221,3,1252.78,46.81,False,True
1481,734,8,2,1680.2,34.59,False,True
1482,1317,250,8,1512.47,3.71,False,True
1483,120,23,6,1078.57,11.05,False,True
1484,698,386,8,164.66,21.23,False,True
1485,1229,317,-4,1450.52,53.91,True,True
1486,465,1,4,346.11,57.74,False,True
1487,1334,480,2,715.74,26.47,False,True
1488,590,251,2,1539.27,21.16,False,True
1489,1388,107,8,1072.63,25.68,False,True
1490,120,353,7,171.91,34.53,False,True
1491,1135,89,8,1370.86,4.45,False,True
1492,1478,62,2,980.03,40.79,False,True
1493,905,25,7,515.22,9.07,False,True
1494,1401,498,3,183.67,49.12,False,True
1495,1059,292,4,2279.48,17.16,False,True
1496,312,320,4,1136.62,54.5,False,True
1497,1167,153,2,521.91,20.67,False,True
1498,1350,515,4,321.39,57.87,False,True
1499,1462,265,4,2004.61,20.55,False,True
1500,147,350,3,107.9,16.49,False,True
1501,63,398,7,985.33,26.71,False,True
1502,452,378,3,2483.59,20.73,False,True
1503,510,501,7,788.47,36.82,False,True
1504,842,267,7,403.56,48.13,False,True
1505,590,377,7,1565.56,57.51,False,True
1506,1185,133,7,1336.91,6.59,False,True
1507,1377,56,8,2190.16,10.76,False,True
1508,474,328,4,647.21,51.99,False,True
1509,150,135,6,2253.08,47.25,False,True
1510,600,506,1,720.75,29.56,False,True
1512,940,25,3,238.55,40.84,False,True
1513,295,249,3,1735.07,41.92,False,True
1514,553,325,8,1003.5,0.71,False,True
1515,404,417,7,505.15,59.31,False,True
1516,311,28,5,1260.93,23.26,False,True
1517,519,209,7,2123.54,22.86,False,True
1518,1044,171,7,1249.42,5.15,False,True
1519,424,391,-3,1602.09,55.04,True,True
1520,891,137,-3,2293.48,42.91,True,True
1521,107,117,6,1910.18,33.84,False,True
1522,441,384,1,198.23,17.51,False,True
1523,225,487,1,1354.53,57.1,False,True
1524,1044,37,1,708.2,3.83,False,True
1525,831,395,4,2084.93,38.06,False,True
1526,212,282,5,1147.91,3.0,False,True
1527,87,13,6,956.68,29.22,False,True
1528,924,269,1,391.15,54.71,False,True
1530,750,529,7,286.49,28.2,False,True
1531,790,450,4,1661.67,3.94,False,True
1532,86,329,4,940.44,38.62,False,True
1533,138,357,3,1365.85,57.11,False,True
1534,507,522,7,1650.35,54.33,False,True
1535,1435,494,6,1350.87,25.52,False,True
1536,1123,497,4,21.12,20.46,False,True
1537,323,474,7,1483.35,13.32,False,True
1538,649,72,1,415.69,31.07,False,True
1539,615,437,8,2046.37,0.46,False,True
1540,1156,484,1,1599.08,13.43,False,True
1541,1465,171,8,1142.42,45.34,False,True
1542,248,514,8,1632.92,11.91,False,True
1543,1235,63,-1,370.34,8.49,True,True
1544,571,145,8,545.43,3.11,False,True
1546,1458,438,8,275.3,36.59,False,True
1547,717,409,5,106.53,40.88,False,True
1548,1074,241,1,48.58,9.14,False,True
1549,577,142,6,494.71,12.02,False,True
1550,1423,187,2,1901.8,37.43,False,True
1551,28,470,-3,1198.21,3.0,True,True
1553,1438,99,3,1050.55,1.96,False,True
1554,822,358,5,2112.52,35.87,False,True
1555,1140,209,4,898.6,36.01,False,True
1556,221,291,2,2046.41,58.22,False,True
1557,1456,518,7,2133.39,14.4,False,True
1558,320,24,8,1733.22,24.46,False,True
1559,748,150,7,1349.12,53.34,False,True
1560,341,511,1,2028.06,44.08,False,True
1561,1348,145,-4,1661.86,39.99,True,True
1562,773,18,6,703.11,29.73,False,True
1563,235,411,1,2198.38,11.89,False,True
1564,481,328,4,956.57,49.96,False,True
1565,412,14,1,1475.39,35.71,False,True
1566,481,68,1,2024.81,49.44,False,True
1567,92,178,4,843.13,3.87,False,True
1568,1114,185,4,128.18,13.24,False,True
1569,909,428,7,987.8,38.56,False,True
1570,1049,85,7,1302.18,59.05,False,True
1571,1172,311,5,1923.91,52.31,False,True
1572,1471,226,2,95.66,32.91,False,True
1573,435,251,-5,1084.46,36.28,True,True
1574,1268,516,2,1868.76,25.33,False,True
1575,477,486,6,1620.86,6.23,False,True
1576,995,438,8,1199.4,7.52,False,True
1577,1088,222,6,66.31,23.79,False,True
1578,1311,166,3,464.27,26.63,False,True
1579,1416,528,-2,1121.63,56.98,True,True
1580,666,174,1,1162.18,14.51,False,True
1581,652,549,8,1203.28,19.36,False,True
1583,51,325,-1,2296.55,17.45,True,True
1584,903,112,6,1209.7,34.3,False,True
1585,285,361,2,1338.29,38.9,False,True
1586,632,539,6,1935.8,100.0,False,False
1587,537,277,8,1405.14,20.97,False,True
1588,949,51,3,1476.18,6.1,False,True
1589,308,349,7,2089.85,16.51,False,True
1590,1171,24,6,377.34,13.62,False,True
1591,388,418,1,964.18,0.82,False,True
1592,1021,201,-2,2031.9,54.28,True,True
1593,1334,434,8,911.88,47.56,False,True
1594,1301,296,6,1239.57,5.52,False,True
1595,1315,284,6,2253.72,54.5,False,True
1596,524,51,8,1973.52,18.24,False,True
1597,764,225,5,955.14,32.94,False,True
1598,1099,429,4,1667.31,30.4,False,True
1599,608,235,7,1576.8,49.93,False,True
1600,443,445,6,604.64,39.78,False,True
1601,944,485,5,613.04,39.03,False,True
1602,1250,224,5,613.42,25.84,False,True
1603,1223,346,1,1909.08,19.15,False,True
1604,123,370,3,1332.37,9.91,False,True
1605,17,53,4,1420.03,26.81,False,True
1606,1004,146,5,1589.17,40.02,False,True
1607,1405,5,2,1057.17,59.57,False,True
1608,226,363,1,753.24,39.48,False,True
1609,1152,97,2,352.48,15.89,False,True
1610,1401,239,6,474.29,43.49,False,True
1611,206,115,1,690.55,24.07,False,True
1612,379,472,7,2102.03,10.99,False,True
1613,1368,353,6,1242.3,33.24,False,True
1614,1387,359,2,652.56,58.61,False,True
1615,1237,83,2,1194.21,18.27,False,True
1616,733,321,8,1747.85,25.07,False,True
1617,971,191,8,503.49,23.12,False,True
1618,288,89,6,2408.49,45.75,False,True
1619,342,436,7,76.72,7.11,False,True
1620,1342,453,1,1062.62,36.21,False,True
1621,884,247,-2,2307.75,56.99,True,True
1622,893,506,1,1782.13,49.29,False,True
1623,1106,147,7,1104.58,6.0,False,True
1624,355,221,1,774.9,56.15,False,True
1625,1347,299,6,1521.48,17.87,False,True
1626,95,149,4,272.13,28.28,False,True
1627,760,453,2,279.95,35.43,False,True
1628,585,265,4,1619.01,52.98,False,True
1629,763,231,1,1715.76,39.87,False,True
1630,1199,496,2,805.13,41.0,False,True
1631,235,479,6,2023.2,12.82,False,True
1632,332,522,2,1860.38,29.35,False,True
1633,1267,160,4,995.69,47.21,False,True
1634,907,224,8,289.2,8.21,False,True
1635,1053,463,5,868.91,37.13,False,True
1636,1493,83,5,689.04,48.53,False,True
1637,364,7,4,1403.35,2.05,False,True
1638,437,318,3,1488.14,27.16,False,True
1639,813,49,5,26.23,47.32,False,True
1640,560,418,6,747.51,42.66,False,True
1641,300,246,2,116.41,49.81,False,True
1642,1362,136,6,254.82,22.52,False,True
1644,484,178,4,1714.43,45.14,False,True
1645,793,536,7,559.55,14.25,False,True
1646,1158,89,4,1847.01,27.95,False,True
1647,1046,314,3,120.2,7.76,False,True
1648,527,103,1,1144.6,16.14,False,True
1649,748,29,6,264.98,0.39,False,True
1650,761,83,2,1557.43,18.24,False,True
1651,532,373,7,863.57,6.89,False,True
1652,382,465,8,1118.14,6.98,False,True
1653,1384,514,7,605.09,6.39,False,True
1654,823,391,4,2350.19,29.67,False,True
1655,940,101,8,1869.86,2.79,False,True
1656,1494,144,5,1669.71,18.12,False,True
1657,801,391,4,7.12,6.63,False,True
1658,937,427,3,1567.39,11.13,False,True
1659,1048,233,7,521.99,15.72,False,True
1660,56,257,7,1484.92,55.62,False,True
1661,444,387,4,12.46,13.19,False,True
1662,1399,234,2,1914.94,10.87,False,True
1663,297,117,1,961.34,16.81,False,True
1664,90,271,3,1449.63,27.1,False,True
1665,263,526,4,55.95,26.78,False,True
1666,1195,411,8,839.99,36.77,False,True
1667,1490,534,8,2236.5,26.93,False,True
1668,1230,59,3,270.61,16.75,False,True
1669,839,344,2,1384.47,6.12,False,True
1671,410,97,6,2082.84,10.68,False,True
1672,849,106,7,548.71,30.43,False,True
1673,182,217,1,982.95,10.0,False,True
1674,97,117,1,1251.48,29.63,False,True
1675,387,176,4,1056.87,50.25,False,True
1676,158,482,5,1448.1,2.72,False,True
1677,1412,58,6,1875.59,46.59,False,True
1678,1032,231,4,1701.81,32.89,False,True
1679,254,157,4,1511.37,54.65,False,True
1680,701,109,3,810.06,4.01,False,True
1681,521,506,2,2048.16,42.4,False,True
1682,832,39,4,1430.76,15.49,False,True
1683,426,258,7,547.98,14.54,False,True
1684,964,410,1,1628.28,39.7,False,True
1685,743,476,1,1408.2,36.32,False,True
1686,361,111,4,824.91,55.54,False,True
1687,858,411,4,543.4,11.53,False,True
1688,879,464,-2,306.95,42.4,True,True
1689,23,185,3,1838.76,5.64,False,True
1690,1264,538,4,2027.84,40.42,False,True
1691,504,190,5,2254.96,32.66,False,True
1692,1329,318,5,392.48,1.85,False,True
1693,1420,287,6,23.27,26.35,False,True
1694,719,94,7,1645.14,24.99,False,True
1695,562,9,2,775.78,37.26,False,True
1696,1270,67,6,781.06,18.0,False,True
1697,666,96,3,966.93,54.11,False,True
1698,145,28,6,1543.17,34.67,False,True
1699,360,37,8,958.67,34.99,False,True
1700,868,178,4,583.12,34.12,False,True
1701,191,67,4,1524.03,37.27,False,True
1702,473,313,3,738.67,40.4,False,True
1703,1050,193,5,1687.99,13.8,False,True
1704,488,264,7,1093.27,43.9,False,True
1705,1040,446,5,443.44,33.72,False,True
1706,786,137,8,676.13,49.97,False,True
1707,1183,356,6,1523.9,55.27,False,True
1708,1294,9,7,712.03,36.06,False,True
1709,964,415,2,2007.41,0.27,False,True
1710,1213,349,8,534.61,17.09,False,True
1711,1495,412,7,1077.1,36.68,False,True
1712,529,468,-1,1146.65,38.55,True,True
1713,888,53,8,2270.92,57.8,False,True
1714,441,537,8,261.06,49.76,False,True
1716,41,99,5,1409.62,10.84,False,True
1717,582,213,7,1440.83,52.98,False,True
1718,570,332,6,1954.94,42.44,False,True
1719,470,497,5,2253.6,26.08,False,True
1721,677,58,4,1349.6,59.94,False,True
1722,877,177,5,1287.83,37.75,False,True
1723,511,530,7,2149.33,40.27,False,True
1724,402,331,2,59.23,45.85,False,True
1725,900,387,4,8.83,55.24,False,True
1726,756,151,8,1151.87,45.54,False,True
1727,100,222,1,2363.66,12.94,False,True
1728,623,289,7,1274.13,44.83,False,True
1729,1472,251,3,494.46,40.78,False,True
1730,182,489,1,1123.99,7.44,False,True
1731,915,309,8,2215.92,24.81,False,True
1732,279,398,6,1743.07,54.1,False,True
1733,1136,501,8,2415.64,36.8,False,True
1734,1402,294,6,350.15,11.42,False,True
1735,942,260,4,1193.11,33.45,False,True
1736,577,26,8,1056.02,18.49,False,True
1737,912,360,6,1887.18,39.1,False,True
1738,426,61,1,1610.16,51.07,False,True
1739,69,419,3,609.21,15.8,False,True
1740,501,538,7,916.82,10.82,False,True
1742,28,38,2,180.0,48.9,False,True
1743,1198,371,7,2084.7,5.21,False,True
1744,209,326,8,1969.95,25.58,False,True
1745,639,314,2,1279.26,24.5,False,True
1746,998,1,7,1002.74,46.92,False,True
1747,786,151,6,1781.48,20.59,False,True
1748,1230,384,-5,174.16,42.08,True,True
1749,1417,238,-2,1437.76,25.37,True,True
1750,586,18,4,1559.74,54.88,False,True
1751,138,260,2,1332.18,18.5,False,True
1752,630,462,2,637.06,30.02,False,True
1753,344,268,3,11.64,15.75,False,True
1754,212,18,3,2291.23,30.27,False,True
1755,1322,232,7,1036.98,51.87,False,True
1756,982,310,4,2297.09,40.46,False,True
1757,18,145,5,2252.25,46.35,False,True
1759,1234,336,1,2023.07,42.35,False,True
1760,1388,78,7,829.08,50.37,False,True
1761,227,386,3,541.75,51.23,False,True
1762,1204,226,2,1371.59,2.46,False,True
1763,114,201,5,2166.04,7.63,False,True
1764,1243,178,6,1437.71,14.53,False,True
1765,107,105,3,1183.09,5.44,False,True
1766,179,303,4,214.2,21.38,False,True
1767,401,56,1,478.57,17.81,False,True
1768,922,452,2,2234.79,53.28,False,True
1769,835,370,6,802.82,50.36,False,True
1770,886,244,5,303.6,58.43,False,True
1771,1224,101,5,856.4,18.41,False,True
1772,169,106,-1,2294.71,58.93,True,True
1773,780,96,-5,1592.94,15.0,True,True
1774,253,415,3,384.1,48.63,False,True
1775,729,412,7,2386.74,11.61,False,True
1776,555,509,2,1865.66,34.12,False,True
1777,285,361,8,127.65,8.75,False,True
1780,92,340,1,1767.71,37.91,False,True
1781,1057,410,-4,114.57,10.41,True,True
1782,373,269,-3,2118.76,15.81,True,True
1783,818,350,5,2177.21,58.32,False,True
1784,1197,518,5,514.57,23.34,False,True
1785,1285,363,8,1329.45,26.57,False,True
1786,781,356,4,189.8,57.54,False,True
1787,854,132,1,2212.38,47.96,False,True
1788,397,392,-3,1207.58,39.92,True,True
1789,916,82,4,1274.8,7.28,False,True
1790,1477,263,6,1825.98,57.04,False,True
1791,1167,297,2,652.74,43.86,False,True
1792,741,239,4,1473.37,57.44,False,True
1793,838,486,6,1823.14,43.81,False,True
1794,1011,9,7,2037.66,46.21,False,True
1795,680,390,3,922.06,39.75,False,True
1796,1359,191,3,1793.68,45.61,False,True
1797,227,540,4,109.13,30.85,False,True
1798,875,549,7,1214.97,29.71,False,True
1799,38,409,4,1201.68,16.84,False,True
1800,667,487,6,1592.27,28.65,False,True
1801,706,338,8,689.97,57.92,False,True
1802,179,66,7,1711.34,9.39,False,True
1803,909,331,2,1975.82,25.46,False,True
1804,686,230,6,184.49,38.48,False,True
1805,637,115,7,597.77,54.81,False,True
1806,103,212,3,157.26,47.06,False,True
1807,78,88,8,1632.26,55.32,False,True
1808,297,130,4,766.75,10.04,False,True
1809,782,421,5,1092.56,57.3,False,True
1811,684,225,7,1003.61,6.26,False,True
1812,709,335,1,865.9,53.55,False,True
1813,84,448,7,1584.32,8.16,False,True
1814,1289,341,5,1562.01,35.96,False,True
1815,314,544,8,1848.52,9.21,False,True
1816,1027,374,2,2199.3,58.19,False,True
1817,1480,223,8,1137.7,32.94,False,True
1818,183,163,4,2356.27,28.66,False,True
1819,1049,274,8,1405.14,1.34,False,True
1820,985,352,2,1519.84,29.0,False,True
1821,759,71,5,750.84,36.24,False,True
1822,339,348,5,1551.68,45.56,False,True
1823,501,530,8,683.92,21.03,False,True
1824,654,38,5,1814.58,47.63,False,True
1825,431,314,8,1644.82,51.59,False,True
1826,1155,179,5,1920.37,3.23,False,True
1827,830,247,4,903.06,7.5,False,True
1828,105,49,5,1158.55,45.99,False,True
1829,1259,270,5,1737.11,10.38,False,True
1830,749,480,5,264.14,38.89,False,True
1831,1498,500,6,2189.46,12.84,False,True
1832,1363,322,6,2417.01,1.06,False,True
1833,1381,353,8,908.5,39.22,False,True
1834,825,46,5,1572.03,11.61,False,True
1835,344,245,5,1112.88,27.9,False,True
1836,516,411,8,1585.83,43.77,False,True
1837,1010,501,4,2435.61,20.96,False,True
1838,655,349,4,1250.79,42.83,False,True
1839,825,38,7,256.43,20.88,False,True
1840,1389,32,2,1098.63,22.99,False,True
1841,1174,277,7,1753.32,31.74,False,True
1842,643,101,2,1874.41,48.63,False,True
1843,485,435,6,2495.54,29.21,False,True
1844,492,377,7,118.46,7.69,False,True
1845,1094,220,4,580.06,6.39,False,True
1846,398,8,8,2277.39,29.55,False,True
1847,635,233,4,787.55,43.63,False,True
1848,848,453,5,1302.8,42.22,False,True
1849,1368,12,4,2012.46,26.22,False,True
1850,748,158,3,2435.9,56.92,False,True
1851,1371,426,5,1770.32,8.49,False,True
1852,1038,536,2,225.71,7.71,False,True
1853,402,171,3,809.07,22.66,False,True
1854,222,501,3,2108.04,51.91,False,True
1855,808,327,5,946.97,12.89,False,True
1856,768,325,2,1304.33,41.25,False,True
1857,1364,351,8,473.01,41.23,False,True
1858,296,60,2,1726.59,50.25,False,True
1859,1480,440,5,2155.58,15.61,False,True
1860,1374,138,5,1656.38,14.58,False,True
1861,547,62,8,426.61,23.35,False,True
1862,401,2,7,2300.73,28.97,False,True
1863,1500,11,8,1091.55,14.23,False,True
1864,953,387,1,1210.54,41.34,False,True
1865,135,427,3,109.28,50.73,False,True
1866,809,51,7,2035.74,13.57,False,True
1867,1375,166,6,1990.63,25.76,False,True
1868,612,112,1,810.64,45.16,False,True
1869,1248,21,1,2413.31,45.04,False,True
1870,1322,16,2,1764.39,40.96,False,True
1871,253,71,2,473.63,8.53,False,True
1872,802,476,3,299.07,14.8,False,True
1873,1226,255,3,1953.49,10.31,False,True
1874,8,144,1,1378.26,22.01,False,True
1875,566,527,-5,583.6,22.08,True,True
1876,473,516,2,15.63,14.36,False,True
1877,669,87,5,946.57,41.42,False,True
1878,707,126,-2,1837.34,54.44,True,True
1879,182,155,2,1430.54,57.09,False,True
1880,1194,494,4,850.49,36.17,False,True
1881,205,505,8,1749.65,20.72,False,True
1882,1025,463,5,188.92,55.97,False,True
1883,783,5,5,1354.47,38.08,False,True
1884,1138,329,5,292.68,45.84,False,True
1885,827,469,1,28.43,18.61,False,True
1886,1344,466,4,2107.68,28.35,False,True
1887,485,46,7,1872.3,27.07,False,True
1888,1024,271,1,758.98,32.0,False,True
1889,89,311,4,2110.02,59.45,False,True
1890,793,21,3,1211.7,46.77,False,True
1891,1196,369,5,2007.85,7.04,False,True
1892,221,53,8,983.55,21.72,False,True
1893,1380,360,8,383.49,34.6,False,True
1894,607,520,1,1896.74,36.53,False,True
1895,529,390,7,33.46,43.41,False,True
1896,1493,187,7,173.86,55.89,False,True
1897,1123,488,8,2208.46,26.34,False,True
1898,768,480,7,365.07,28.11,False,True
1899,377,455,1,2366.15,59.3,False,True
1901,1338,172,4,1712.61,3.11,False,True
1902,294,221,5,703.41,24.07,False,True
1904,1393,3,3,480.87,52.8,False,True
1905,662,144,6,609.89,2.91,False,True
1906,784,272,6,721.73,56.82,False,True
1907,503,110,1,643.53,57.79,False,True
1908,294,543,8,1028.44,58.24,False,True
1909,748,342,7,1378.87,26.8,False,True
1910,813,29,3,426.12,4.51,False,True
1911,985,36,6,1402.66,55.35,False,True
1912,1213,135,8,402.9,29.82,False,True
1913,1433,79,5,1420.62,10.42,False,True
1914,232,486,5,754.54,14.07,False,True
1916,1080,500,3,2347.8,9.55,False,True
1917,1441,4,6,747.41,4.01,False,True
1918,565,543,2,143.61,24.35,False,True
1919,270,478,2,892.0,40.83,False,True
1920,917,259,4,2169.96,28.88,False,True
1921,700,300,4,508.15,22.35,False,True
1922,1011,146,4,997.75,0.63,False,True
1923,101,91,3,576.65,4.53,False,True
1924,1360,545,8,22.38,43.34,False,True
1925,1159,443,8,1674.93,7.75,False,True
1927,465,153,1,2079.2,51.06,False,True
1929,762,331,4,2006.17,5.0,False,True
1930,1232,169,8,838.95,18.16,False,True
1931,227,318,8,2067.68,9.51,False,True
1932,267,355,4,1734.29,39.19,False,True
1933,963,461,7,1772.16,10.31,False,True
1934,529,305,6,2150.52,27.75,False,True
1935,1015,169,6,1194.0,24.37,False,True
1936,1457,315,1,2088.12,34.28,False,True
1937,464,277,5,317.78,51.85,False,True
1938,104,32,1,1505.51,21.26,False,True
1940,284,129,1,555.96,13.86,False,True
1941,1220,87,1,2281.37,8.9,False,True
1942,496,112,8,464.94,18.64,False,True
1943,135,265,7,1431.09,52.73,False,True
1944,1299,68,4,547.48,31.65,False,True
1945,559,460,4,2085.99,38.84,False,True
1946,662,428,8,1969.85,4.95,False,True
1947,723,256,3,419.58,9.81,False,True
1948,617,477,6,31.44,8.59,False,True
1950,1321,320,8,627.3,19.49,False,True
1951,533,54,4,316.73,35.92,False,True
1952,1483,63,6,2029.5,34.25,False,True
1953,1274,202,7,1470.77,51.22,False,True
1954,1376,188,3,1285.89,13.35,False,True
1955,936,203,2,2230.38,56.06,False,True
1956,477,284,4,130.93,25.39,False,True
1957,208,184,5,58.99,22.46,False,True
1958,1464,470,6,116.83,23.99,False,True
1959,258,255,1,1221.25,56.83,False,True
1960,665,548,5,1586.95,16.4,False,True
1961,312,307,2,201.35,22.28,False,True
1962,763,90,1,2353.74,4.52,False,True
1963,187,256,6,2259.03,44.58,False,True
1964,1494,318,2,1543.09,6.6,False,True
1965,1418,510,8,2373.74,23.54,False,True
1966,473,178,3,2451.75,1.05,False,True
1968,1467,443,1,1148.21,18.76,False,True
1969,593,158,7,1254.93,39.13,False,True
1970,1220,457,4,1716.17,25.35,False,True
1971,1035,44,2,115.11,45.92,False,True
1972,856,99,3,1216.55,30.05,False,True
1973,202,213,7,1642.83,14.58,False,True
1974,1072,117,6,226.04,21.19,False,True
1975,862,47,7,838.51,33.41,False,True
1976,329,390,1,1200.52,29.3,False,True
1977,4,115,5,1121.33,27.49,False,True
1978,721,431,4,1819.24,1.73,False,True
1979,1093,228,8,2380.99,35.9,False,True
1980,1288,381,5,1520.87,27.69,False,True
1981,163,267,1,2359.83,30.91,False,True
1982,856,461,6,1908.34,5.04,False,True
1983,624,363,6,2053.46,18.22,False,True
1984,184,516,8,527.73,0.98,False,True
1985,67,138,6,1074.16,12.84,False,True
1986,962,489,4,253.06,33.43,False,True
1987,222,165,5,1371.03,0.76,False,True
1988,212,148,6,2388.49,19.27,False,True
1989,1348,60,1,1270.67,2.19,False,True
1990,1155,214,8,596.07,8.11,False,True
1991,774,100,5,625.58,40.28,False,True
1992,57,31,6,397.68,56.21,False,True
1993,37,504,2,1097.02,57.71,False,True
1994,846,322,7,385.75,41.59,False,True
1995,736,103,3,367.45,46.68,False,True
1996,1295,414,4,98.2,57.24,False,True
1997,80,382,2,465.21,22.14,False,True
1998,1155,45,3,1931.65,54.49,False,True
1999,690,72,2,2125.25,7.63,False,True
2000,1080,301,1,1461.34,11.62,False,True
2001,170,335,6,2073.67,51.33,False,True
2002,578,311,3,1999.12,33.32,False,True
2003,515,550,2,614.57,27.72,False,True
2004,615,376,2,2283.93,9.15,False,True
2005,1391,390,5,1971.03,14.91,False,True
2006,1176,419,-1,66.15,46.95,True,True
2007,190,514,2,2037.38,36.94,False,True
2008,646,388,3,2221.54,24.55,False,True
2009,1131,217,4,658.27,11.88,False,True
2010,143,529,2,783.57,20.51,False,True
2011,176,238,8,2185.32,18.58,False,True
2012,923,40,5,1982.0,54.16,False,True
2013,929,103,8,1318.78,11.88,False,True
2014,538,363,6,1187.13,9.15,False,True
2015,672,484,8,1815.48,12.89,False,True
2016,922,272,8,14.26,14.82,False,True
2017,219,235,5,226.96,24.27,False,True
2018,616,73,-4,47.22,45.54,True,True
2019,924,360,1,872.47,23.79,False,True
2020,180,38,7,1611.8,47.21,False,True
