order_id,customer_id,order_date,status,region_code,is_future_date
908,90,2025-09-08 15:58:59,SHIPPED,NORTH,False
909,79,2024-11-13 14:26:44,SHIPPED,NORTH,False
910,293,2025-04-19 09:59:15,CANCELLED,WEST,False
911,140,2025-06-29 09:20:47,RETURNED,CENTRAL,False
912,416,2026-08-22 15:19:31,DELIVERED,WEST,True
913,354,2025-11-23 02:06:12,RETURNED,CENTRAL,False
914,44,2025-03-10 02:32:16,DELIVERED,CENTRAL,False
915,180,2024-09-24 03:24:21,DELIVERED,NORTH,False
916,389,2026-05-07 23:40:26,SHIPPED,SOUTH,False
917,121,2025-01-25 20:52:09,SHIPPED,NORTH,False
918,583,2026-07-02 06:01:16,RETURNED,CENTRAL,False
919,37,2025-11-23 01:53:09,CANCELLED,NORTH,False
920,472,2025-06-05 21:23:13,PLACED,SOUTH,False
921,10,2025-04-16 13:28:42,PLACED,CENTRAL,False
922,421,2025-11-24 02:03:54,SHIPPED,EAST,False
923,405,2025-04-04 12:27:09,CANCELLED,CENTRAL,False
924,112,2025-10-16 14:15:35,DELIVERED,SOUTH,False
925,445,2026-10-05 15:19:31,SHIPPED,SOUTH,True
926,137,2025-12-31 04:52:59,RETURNED,SOUTH,False
927,491,2026-04-16 03:43:47,PLACED,WEST,False
928,131,2025-06-30 09:49:30,CANCELLED,CENTRAL,False
929,399,2025-03-19 06:49:51,DELIVERED,SOUTH,False
930,513,2026-09-22 15:19:31,DELIVERED,EAST,True
931,9,2024-11-13 13:09:49,DELIVERED,WEST,False
932,157,2026-03-08 18:16:48,SHIPPED,NORTH,False
933,254,2024-12-12 14:37:05,DELIVERED,NORTH,False
934,515,2025-02-15 02:07:52,CANCELLED,SOUTH,False
935,136,2025-07-28 21:19:23,SHIPPED,SOUTH,False
936,205,2026-07-19 00:00:00,DELIVERED,EAST,False
937,237,2026-02-22 10:41:17,PLACED,WEST,False
938,312,2024-09-12 17:22:41,RETURNED,WEST,False
939,49,2025-04-24 00:00:00,DELIVERED,EAST,False
940,484,2025-07-08 04:53:25,DELIVERED,EAST,False
941,373,2024-12-08 16:24:10,DELIVERED,CENTRAL,False
942,134,2026-06-15 05:14:15,DELIVERED,CENTRAL,False
943,381,2026-01-11 02:57:16,DELIVERED,NORTH,False
944,134,2025-03-05 12:36:41,PLACED,SOUTH,False
945,457,2026-07-21 00:00:00,DELIVERED,EAST,False
946,486,2026-04-14 06:33:55,DELIVERED,NORTH,False
947,429,2025-12-28 06:40:53,CANCELLED,CENTRAL,False
948,375,2025-12-08 22:02:17,RETURNED,NORTH,False
949,537,2024-11-29 06:37:37,PLACED,CENTRAL,False
950,133,2025-01-29 22:38:50,PLACED,SOUTH,False
951,408,2024-09-08 05:15:10,DELIVERED,NORTH,False
952,522,2025-03-28 10:44:14,DELIVERED,EAST,False
953,4,2024-11-09 13:04:41,DELIVERED,CENTRAL,False
954,538,2025-02-15 09:08:21,SHIPPED,EAST,False
955,176,2024-12-21 22:18:38,SHIPPED,SOUTH,False
956,285,2025-09-24 01:03:41,DELIVERED,SOUTH,False
957,216,2024-09-03 00:00:00,SHIPPED,CENTRAL,False
958,333,2025-03-28 16:18:40,DELIVERED,SOUTH,False
959,302,2025-04-17 00:00:00,CANCELLED,EAST,False
960,287,2025-05-08 13:34:15,DELIVERED,CENTRAL,False
961,392,2025-09-07 12:29:14,DELIVERED,CENTRAL,False
962,453,2024-12-05 22:23:18,DELIVERED,WEST,False
963,238,2025-03-17 10:36:23,PLACED,WEST,False
964,186,2026-06-12 12:24:42,SHIPPED,CENTRAL,False
965,185,2025-05-31 00:00:00,SHIPPED,SOUTH,False
966,193,2025-08-08 00:00:00,SHIPPED,WEST,False
967,540,2024-11-23 08:36:20,PLACED,NORTH,False
968,22,2025-07-09 00:00:00,CANCELLED,NORTH,False
969,86,2025-03-31 01:42:44,DELIVERED,NORTH,False
970,109,2024-08-12 07:05:27,CANCELLED,NORTH,False
971,492,2026-01-30 14:44:41,CANCELLED,EAST,False
972,159,2026-07-22 19:34:27,SHIPPED,CENTRAL,False
973,46,2025-04-08 03:39:30,DELIVERED,WEST,False
974,230,2026-01-06 11:26:23,PLACED,EAST,False
975,394,2025-07-21 08:10:47,RETURNED,WEST,False
976,113,2025-03-08 20:54:58,SHIPPED,NORTH,False
977,122,2026-06-29 17:43:37,PLACED,NORTH,False
978,183,2026-07-26 12:47:15,SHIPPED,WEST,False
979,309,2025-10-02 06:07:18,CANCELLED,EAST,False
980,378,2024-11-24 14:24:07,DELIVERED,NORTH,False
981,153,2025-09-26 01:10:22,PLACED,WEST,False
982,490,2026-06-02 14:48:14,DELIVERED,EAST,False
983,331,2025-06-28 02:35:14,DELIVERED,EAST,False
984,493,2025-12-25 13:35:57,DELIVERED,EAST,False
985,252,2026-01-25 14:34:32,DELIVERED,WEST,False
986,236,2026-05-28 17:13:55,DELIVERED,CENTRAL,False
987,225,2024-11-19 00:06:27,PLACED,NORTH,False
988,486,2025-09-15 14:58:16,PLACED,EAST,False
989,143,2025-03-22 04:57:16,CANCELLED,WEST,False
990,230,2025-05-29 12:59:17,RETURNED,SOUTH,False
991,27,2026-04-15 09:39:20,PLACED,NORTH,False
992,76,2025-06-30 22:23:03,SHIPPED,SOUTH,False
993,81,2024-10-15 00:00:00,CANCELLED,WEST,False
994,187,2024-09-18 08:37:42,DELIVERED,EAST,False
995,346,2025-11-20 14:59:27,PLACED,NORTH,False
996,33,2025-10-09 08:14:42,SHIPPED,WEST,False
997,466,2025-01-18 10:19:29,RETURNED,CENTRAL,False
998,233,2026-06-23 15:26:10,RETURNED,CENTRAL,False
999,129,2025-02-28 04:17:27,PLACED,WEST,False
1000,573,2024-08-25 00:00:00,DELIVERED,WEST,False
1001,415,2025-09-06 10:59:28,CANCELLED,WEST,False
1002,112,2025-06-30 13:21:45,DELIVERED,EAST,False
1003,,2025-12-12 17:14:01,PLACED,CENTRAL,False
1004,,2024-10-11 23:39:20,SHIPPED,NORTH,False
1005,88,2025-08-18 00:13:06,DELIVERED,WEST,False
1006,,2024-12-29 04:48:36,PLACED,EAST,False
1007,408,2025-03-29 06:34:57,DELIVERED,EAST,False
1008,100,2025-10-25 03:44:21,DELIVERED,CENTRAL,False
1009,154,2026-06-29 07:04:45,DELIVERED,NORTH,False
1010,156,2026-06-03 00:00:00,DELIVERED,SOUTH,False
1011,145,2025-04-29 21:49:16,RETURNED,CENTRAL,False
1012,536,2024-11-25 05:31:20,DELIVERED,EAST,False
1013,442,2026-04-24 20:17:18,DELIVERED,SOUTH,False
1014,77,2025-05-06 03:58:49,RETURNED,NORTH,False
1015,147,2025-05-08 12:06:07,CANCELLED,NORTH,False
1016,466,2025-03-05 02:09:31,SHIPPED,EAST,False
1017,362,2025-04-22 19:35:35,DELIVERED,EAST,False
1018,263,2026-07-24 05:16:49,RETURNED,NORTH,False
1019,500,2026-05-09 19:38:37,DELIVERED,CENTRAL,False
1020,133,2024-10-12 03:32:32,DELIVERED,EAST,False
1021,424,2026-01-22 20:10:51,CANCELLED,NORTH,False
1022,59,2025-06-29 15:39:48,CANCELLED,NORTH,False
1023,108,2026-08-04 05:32:32,DELIVERED,NORTH,False
1024,474,2026-03-19 05:38:01,DELIVERED,CENTRAL,False
1025,477,2025-03-07 23:59:54,PLACED,WEST,False
1026,205,2026-03-20 00:00:00,SHIPPED,CENTRAL,False
1027,488,2026-07-18 23:42:10,DELIVERED,WEST,False
1028,219,2025-06-14 00:00:00,DELIVERED,WEST,False
1029,371,2026-05-25 23:33:54,SHIPPED,SOUTH,False
1030,434,2024-11-19 02:38:20,PLACED,NORTH,False
1031,84,2025-10-12 01:57:51,CANCELLED,CENTRAL,False
1032,266,2024-10-11 00:00:00,CANCELLED,WEST,False
1033,305,2025-01-07 22:34:15,DELIVERED,WEST,False
1034,165,2025-07-21 20:29:41,RETURNED,CENTRAL,False
1035,11,2026-05-04 20:51:05,SHIPPED,CENTRAL,False
1036,332,2026-07-30 21:04:30,DELIVERED,EAST,False
1037,,2024-09-26 10:54:55,DELIVERED,EAST,False
1038,417,2026-07-11 11:44:06,RETURNED,SOUTH,False
1039,593,2026-02-12 11:38:02,RETURNED,WEST,False
1040,171,2024-10-12 18:26:16,SHIPPED,SOUTH,False
1041,591,2025-06-04 06:16:21,DELIVERED,EAST,False
1042,515,2026-06-08 02:48:40,DELIVERED,WEST,False
1043,361,2025-06-07 22:51:57,DELIVERED,EAST,False
1044,181,2025-09-19 04:04:00,DELIVERED,SOUTH,False
1045,391,2026-01-09 23:30:53,DELIVERED,EAST,False
1046,102,2026-02-11 20:22:34,PLACED,NORTH,False
1047,422,2024-11-17 04:20:39,DELIVERED,CENTRAL,False
1048,455,2024-12-23 00:46:49,DELIVERED,WEST,False
1049,466,2025-05-15 00:48:19,CANCELLED,NORTH,False
1050,476,2025-09-17 17:56:03,DELIVERED,WEST,False
1051,,2024-09-09 00:12:44,SHIPPED,EAST,False
1052,425,2026-04-04 00:00:00,RETURNED,NORTH,False
1053,,2026-04-10 19:21:08,CANCELLED,CENTRAL,False
1054,175,2025-03-19 03:53:10,SHIPPED,WEST,False
1055,403,2025-09-21 16:51:08,DELIVERED,SOUTH,False
1056,400,2025-07-13 16:49:13,RETURNED,CENTRAL,False
1057,237,2024-08-28 18:21:05,DELIVERED,CENTRAL,False
1058,267,2024-08-10 22:41:57,SHIPPED,NORTH,False
1059,448,2026-09-28 15:19:31,PLACED,CENTRAL,True
1060,81,2025-02-17 00:00:00,DELIVERED,WEST,False
1061,367,2026-07-08 12:24:16,SHIPPED,SOUTH,False
1062,252,2026-04-10 13:21:15,DELIVERED,EAST,False
1063,282,2025-07-20 08:10:12,PLACED,CENTRAL,False
1064,114,2025-11-29 18:08:25,PLACED,EAST,False
1065,185,2026-05-23 05:57:25,DELIVERED,SOUTH,False
1066,503,2025-06-09 21:11:51,DELIVERED,NORTH,False
1067,430,2025-08-03 11:19:24,RETURNED,SOUTH,False
1068,11,2025-12-24 14:44:30,DELIVERED,NORTH,False
1069,352,2025-02-03 22:38:57,DELIVERED,CENTRAL,False
1070,,2024-11-04 08:16:26,PLACED,CENTRAL,False
1071,,2025-02-27 15:50:28,SHIPPED,EAST,False
1072,223,2026-08-05 11:58:24,PLACED,SOUTH,False
1073,494,2024-09-26 21:35:34,DELIVERED,EAST,False
1074,508,2026-02-04 18:42:10,RETURNED,EAST,False
1075,288,2025-10-07 14:46:17,DELIVERED,CENTRAL,False
1076,211,2025-09-26 07:11:15,CANCELLED,WEST,False
1077,279,2026-05-05 11:13:44,DELIVERED,WEST,False
1078,362,2025-11-10 21:31:49,PLACED,SOUTH,False
1079,524,2025-07-22 21:31:21,DELIVERED,CENTRAL,False
1080,31,2025-12-29 06:58:37,DELIVERED,SOUTH,False
1081,75,2024-11-04 12:17:20,PLACED,EAST,False
1082,327,2025-08-18 13:09:46,SHIPPED,CENTRAL,False
1083,239,2025-10-03 09:03:07,DELIVERED,CENTRAL,False
1084,575,2026-04-18 14:50:58,CANCELLED,NORTH,False
1085,432,2024-12-06 02:45:53,CANCELLED,SOUTH,False
1086,506,2024-09-20 21:34:53,DELIVERED,NORTH,False
1087,335,2025-03-30 16:18:03,PLACED,NORTH,False
1088,590,2026-05-12 18:02:31,SHIPPED,WEST,False
1089,,2024-11-16 03:16:49,SHIPPED,NORTH,False
1090,98,2024-12-06 10:51:27,SHIPPED,EAST,False
1091,410,2025-02-24 08:07:51,DELIVERED,NORTH,False
1092,466,2025-06-11 14:31:24,RETURNED,EAST,False
1093,106,2026-06-06 00:00:00,PLACED,NORTH,False
1094,447,2025-04-26 04:45:05,DELIVERED,EAST,False
1095,551,2025-03-08 21:25:30,CANCELLED,EAST,False
1096,45,2025-08-31 00:42:51,PLACED,EAST,False
1097,389,2026-06-24 02:51:57,PLACED,WEST,False
1098,327,2025-08-19 12:39:57,CANCELLED,WEST,False
1099,126,2026-02-20 00:42:22,DELIVERED,WEST,False
1100,330,2024-12-21 00:24:44,PLACED,EAST,False
1101,362,2024-10-17 04:41:08,DELIVERED,SOUTH,False
1102,77,2026-02-09 00:00:00,PLACED,SOUTH,False
1103,395,2025-09-10 07:54:32,SHIPPED,CENTRAL,False
1104,527,2026-05-08 11:03:34,SHIPPED,WEST,False
1105,517,2026-04-05 03:15:05,RETURNED,WEST,False
1106,526,2025-12-22 12:19:14,PLACED,WEST,False
1107,315,2025-03-17 02:03:37,PLACED,WEST,False
1108,113,2025-12-22 20:40:31,SHIPPED,NORTH,False
1109,544,2025-12-24 23:34:05,RETURNED,NORTH,False
1110,218,2024-10-18 03:54:38,DELIVERED,NORTH,False
1111,379,2025-10-06 20:54:16,DELIVERED,WEST,False
1112,194,2026-04-02 13:45:55,DELIVERED,WEST,False
1113,112,2024-08-18 13:55:15,RETURNED,SOUTH,False
1114,37,2025-08-22 16:07:33,DELIVERED,EAST,False
1115,415,2025-05-08 15:18:39,DELIVERED,EAST,False
1116,176,2025-07-29 08:49:20,SHIPPED,CENTRAL,False
1117,4,2025-04-14 18:00:39,DELIVERED,WEST,False
1118,245,2026-06-05 11:18:10,SHIPPED,EAST,False
1119,146,2024-10-22 23:20:45,DELIVERED,NORTH,False
1120,271,2024-11-30 01:23:16,DELIVERED,NORTH,False
1121,486,2025-01-17 16:15:39,SHIPPED,NORTH,False
1122,,2026-09-22 15:19:31,CANCELLED,CENTRAL,True
1123,151,2024-12-24 19:02:16,CANCELLED,EAST,False
1124,360,2026-05-26 10:34:23,DELIVERED,EAST,False
1125,362,2025-10-31 06:08:12,DELIVERED,CENTRAL,False
1126,277,2026-04-08 11:47:40,PLACED,WEST,False
1127,146,2025-08-28 00:00:00,DELIVERED,WEST,False
1128,92,2025-09-01 20:15:03,DELIVERED,EAST,False
1129,558,2025-09-15 17:39:03,RETURNED,CENTRAL,False
1130,358,2026-02-12 15:00:43,DELIVERED,EAST,False
1131,43,2024-10-31 09:48:55,CANCELLED,NORTH,False
1132,466,2025-07-11 12:55:07,SHIPPED,NORTH,False
1133,511,2024-10-03 23:13:08,DELIVERED,CENTRAL,False
1134,572,2026-03-30 07:23:53,SHIPPED,EAST,False
1135,,2026-06-14 16:34:54,DELIVERED,NORTH,False
1136,6,2025-07-25 10:29:19,PLACED,EAST,False
1137,291,2025-03-24 18:09:42,RETURNED,CENTRAL,False
1138,89,2025-05-01 00:11:00,DELIVERED,WEST,False
1139,83,2026-03-28 00:00:00,RETURNED,SOUTH,False
1140,396,2026-05-21 02:03:40,PLACED,EAST,False
1141,319,2025-10-19 17:29:39,CANCELLED,CENTRAL,False
1142,205,2026-02-17 22:41:26,SHIPPED,EAST,False
1143,581,2025-04-16 00:22:34,SHIPPED,WEST,False
1144,540,2026-01-09 17:20:29,RETURNED,EAST,False
1145,438,2024-08-30 04:00:13,DELIVERED,CENTRAL,False
1146,,2026-03-27 04:31:39,PLACED,EAST,False
1147,595,2025-01-18 14:04:34,DELIVERED,CENTRAL,False
1148,55,2026-04-27 01:04:41,DELIVERED,NORTH,False
1149,531,2024-11-21 00:00:00,PLACED,NORTH,False
1150,100,2025-01-21 15:59:57,DELIVERED,NORTH,False
1151,599,2024-11-08 17:16:45,PLACED,SOUTH,False
1152,576,2024-11-12 06:43:45,SHIPPED,SOUTH,False
1153,319,2024-10-05 13:52:11,CANCELLED,CENTRAL,False
1154,118,2025-12-26 18:53:50,CANCELLED,CENTRAL,False
1155,210,2026-03-04 00:00:00,DELIVERED,WEST,False
1156,125,2024-10-04 22:37:23,SHIPPED,SOUTH,False
1157,560,2026-02-26 01:20:20,DELIVERED,CENTRAL,False
1158,150,2026-02-13 09:01:19,CANCELLED,SOUTH,False
1159,560,2024-09-09 05:11:30,SHIPPED,NORTH,False
1160,505,2024-10-26 22:00:28,DELIVERED,NORTH,False
1161,436,2026-03-11 11:16:05,PLACED,WEST,False
1162,,2025-08-19 05:52:33,CANCELLED,CENTRAL,False
1163,364,2024-09-21 10:48:53,DELIVERED,EAST,False
1164,,2024-11-04 00:41:33,CANCELLED,SOUTH,False
1165,538,2025-02-09 00:00:00,DELIVERED,EAST,False
1166,577,2024-09-26 13:13:19,DELIVERED,EAST,False
1167,311,2025-12-09 00:00:00,CANCELLED,WEST,False
1168,484,2026-02-11 08:13:06,DELIVERED,CENTRAL,False
1169,539,2026-03-03 15:57:17,DELIVERED,CENTRAL,False
1170,414,2026-06-12 00:00:00,DELIVERED,SOUTH,False
1171,109,2025-01-06 04:48:01,SHIPPED,SOUTH,False
1172,243,2026-05-29 10:46:13,DELIVERED,WEST,False
1173,431,2024-12-22 00:00:00,SHIPPED,NORTH,False
1174,75,2025-04-22 22:43:29,DELIVERED,NORTH,False
1175,329,2024-10-14 11:18:16,PLACED,CENTRAL,False
1176,201,2026-04-19 01:02:36,SHIPPED,SOUTH,False
1177,445,2026-06-28 03:46:45,SHIPPED,CENTRAL,False
1178,,2026-07-03 05:33:51,PLACED,SOUTH,False
1179,369,2025-04-20 05:54:30,CANCELLED,EAST,False
1180,541,2024-12-04 10:37:09,DELIVERED,WEST,False
1181,366,2025-08-09 20:41:15,PLACED,NORTH,False
1182,386,2026-01-23 08:27:57,PLACED,CENTRAL,False
1183,121,2025-02-01 00:00:00,DELIVERED,NORTH,False
1184,297,2025-09-29 16:53:52,DELIVERED,NORTH,False
1185,162,2024-10-20 00:00:00,DELIVERED,CENTRAL,False
1186,513,2025-10-05 11:22:02,DELIVERED,NORTH,False
1187,270,2024-08-19 00:00:00,DELIVERED,SOUTH,False
1188,61,2025-01-14 16:06:40,DELIVERED,NORTH,False
1189,75,2024-12-27 01:55:28,DELIVERED,NORTH,False
1190,73,2025-03-03 01:10:59,DELIVERED,NORTH,False
1191,491,2026-05-29 19:16:50,PLACED,NORTH,False
1192,231,2025-09-05 12:26:56,SHIPPED,SOUTH,False
1193,,2026-07-21 08:08:27,CANCELLED,CENTRAL,False
1194,389,2024-10-20 05:54:57,DELIVERED,NORTH,False
1195,387,2025-01-12 11:49:13,DELIVERED,SOUTH,False
1196,121,2025-08-12 11:06:53,DELIVERED,SOUTH,False
1197,60,2026-01-08 03:50:43,PLACED,WEST,False
1198,550,2025-05-03 20:27:32,PLACED,SOUTH,False
1199,79,2025-10-13 16:32:33,SHIPPED,EAST,False
1200,251,2025-06-26 07:48:56,DELIVERED,NORTH,False
1201,79,2026-07-09 18:34:43,DELIVERED,EAST,False
1202,226,2024-12-19 06:21:18,DELIVERED,CENTRAL,False
1203,251,2025-04-25 08:22:49,DELIVERED,CENTRAL,False
1204,355,2025-05-13 11:02:03,DELIVERED,EAST,False
1205,141,2025-01-12 16:21:15,SHIPPED,CENTRAL,False
1206,382,2025-01-22 09:10:35,PLACED,SOUTH,False
1207,465,2024-10-30 00:00:00,CANCELLED,EAST,False
1208,394,2026-07-29 09:33:48,PLACED,CENTRAL,False
1209,20,2024-11-07 10:58:16,PLACED,SOUTH,False
1210,442,2024-10-28 17:48:54,PLACED,EAST,False
1211,345,2024-11-16 10:33:20,CANCELLED,CENTRAL,False
1212,29,2026-02-16 23:37:17,DELIVERED,WEST,False
1213,59,2026-01-05 22:48:33,RETURNED,EAST,False
1214,548,2025-09-20 03:10:41,DELIVERED,CENTRAL,False
1215,391,2024-09-07 19:44:06,SHIPPED,NORTH,False
1216,281,2025-04-05 20:10:01,DELIVERED,EAST,False
1217,40,2024-11-01 16:35:54,DELIVERED,CENTRAL,False
1218,,2025-03-04 07:56:41,CANCELLED,SOUTH,False
1219,18,2025-10-21 17:32:45,RETURNED,WEST,False
1220,570,2025-03-25 00:00:00,RETURNED,EAST,False
1221,565,2026-07-23 00:00:00,SHIPPED,EAST,False
1222,507,2025-06-29 11:01:35,PLACED,CENTRAL,False
1223,239,2025-09-17 00:00:00,DELIVERED,WEST,False
1224,43,2025-03-09 10:16:40,RETURNED,EAST,False
1225,17,2026-04-25 23:39:56,DELIVERED,NORTH,False
1226,359,2024-12-25 01:29:34,PLACED,NORTH,False
1227,334,2024-09-29 00:09:34,DELIVERED,NORTH,False
1228,290,2026-04-15 12:50:06,DELIVERED,EAST,False
1229,384,2025-07-22 15:08:33,DELIVERED,SOUTH,False
1230,298,2025-12-18 06:00:21,PLACED,CENTRAL,False
1231,321,2024-12-18 03:09:33,DELIVERED,CENTRAL,False
1232,221,2026-08-08 16:56:35,DELIVERED,SOUTH,False
1233,81,2025-08-03 07:08:54,RETURNED,CENTRAL,False
1234,589,2024-10-24 23:37:41,DELIVERED,NORTH,False
1235,541,2025-06-25 03:38:02,DELIVERED,CENTRAL,False
1236,276,2025-12-03 05:09:26,RETURNED,EAST,False
1237,371,2024-10-10 06:05:17,RETURNED,SOUTH,False
1238,420,2024-11-21 21:15:23,DELIVERED,EAST,False
1239,236,2025-05-28 19:21:28,DELIVERED,SOUTH,False
1240,251,2025-10-14 13:10:16,DELIVERED,SOUTH,False
1241,294,2024-10-22 11:08:57,DELIVERED,CENTRAL,False
1242,590,2026-06-16 01:33:03,SHIPPED,SOUTH,False
1243,16,2026-07-24 11:03:37,DELIVERED,WEST,False
1244,130,2024-09-25 10:16:37,PLACED,SOUTH,False
1245,136,2026-07-22 12:40:29,DELIVERED,WEST,False
1246,412,2025-04-13 12:31:57,SHIPPED,EAST,False
1247,345,2025-10-17 18:22:22,RETURNED,NORTH,False
1248,364,2026-08-02 19:36:14,DELIVERED,WEST,False
1249,489,2024-11-06 20:00:45,DELIVERED,CENTRAL,False
1250,522,2026-04-13 09:07:56,DELIVERED,EAST,False
1251,465,2026-01-20 21:40:20,DELIVERED,CENTRAL,False
1252,100,2025-02-28 14:39:17,PLACED,CENTRAL,False
1253,594,2026-01-12 08:26:10,SHIPPED,WEST,False
1254,183,2025-10-08 00:00:00,RETURNED,SOUTH,False
1255,285,2025-02-24 13:25:59,PLACED,EAST,False
1256,295,2026-03-08 20:48:46,CANCELLED,EAST,False
1257,266,2025-11-22 11:08:40,RETURNED,EAST,False
1258,212,2025-05-28 12:32:32,SHIPPED,CENTRAL,False
1259,553,2025-07-22 17:45:47,DELIVERED,NORTH,False
1260,289,2025-10-23 18:12:43,DELIVERED,CENTRAL,False
1261,465,2025-05-31 14:18:58,DELIVERED,NORTH,False
1262,443,2025-07-29 02:24:10,PLACED,EAST,False
1263,120,2025-02-28 21:10:55,DELIVERED,SOUTH,False
1264,335,2026-02-21 04:00:17,DELIVERED,CENTRAL,False
1265,76,2024-10-27 01:51:08,RETURNED,WEST,False
1266,534,2025-02-08 06:46:46,DELIVERED,NORTH,False
1267,9,2025-08-07 09:46:13,CANCELLED,SOUTH,False
1268,272,2025-11-11 04:06:16,SHIPPED,WEST,False
1269,204,2024-11-15 11:41:41,DELIVERED,SOUTH,False
1270,,2024-10-20 22:00:14,SHIPPED,SOUTH,False
1271,,2024-09-16 18:23:18,DELIVERED,SOUTH,False
1272,496,2024-09-27 23:57:27,CANCELLED,SOUTH,False
1273,497,2025-12-17 12:03:33,DELIVERED,CENTRAL,False
1274,99,2026-07-20 05:42:52,CANCELLED,EAST,False
1275,458,2025-05-15 15:56:35,PLACED,WEST,False
1276,117,2025-12-18 07:17:24,PLACED,WEST,False
1277,501,2024-11-28 17:30:39,PLACED,EAST,False
1278,419,2025-11-06 11:49:40,SHIPPED,EAST,False
1279,453,2024-10-18 12:40:48,PLACED,WEST,False
1280,348,2024-10-04 00:00:00,DELIVERED,SOUTH,False
1281,171,2026-02-09 04:39:59,PLACED,CENTRAL,False
1282,133,2026-02-20 00:00:00,DELIVERED,WEST,False
1283,342,2026-03-11 05:35:30,DELIVERED,NORTH,False
1284,371,2025-01-03 15:58:33,CANCELLED,WEST,False
1285,235,2025-12-05 19:18:21,DELIVERED,WEST,False
1286,255,2025-08-02 00:00:00,PLACED,CENTRAL,False
1287,408,2025-02-16 00:00:00,SHIPPED,NORTH,False
1288,254,2025-04-17 03:54:35,CANCELLED,WEST,False
1289,135,2026-04-29 03:10:03,CANCELLED,NORTH,False
1290,426,2025-09-12 10:53:07,DELIVERED,SOUTH,False
1291,603,2026-07-05 23:59:21,DELIVERED,EAST,False
1292,436,2024-09-01 00:00:00,SHIPPED,SOUTH,False
1293,591,2025-06-19 13:29:01,PLACED,WEST,False
1294,495,2026-06-08 12:04:45,DELIVERED,WEST,False
1295,,2025-05-16 09:25:12,DELIVERED,CENTRAL,False
1296,464,2025-03-26 22:30:22,DELIVERED,SOUTH,False
1297,489,2025-05-11 01:33:26,SHIPPED,NORTH,False
1298,174,2025-07-10 22:16:40,DELIVERED,NORTH,False
1299,485,2024-09-02 03:53:14,DELIVERED,NORTH,False
1300,259,2025-09-19 19:00:57,CANCELLED,NORTH,False
1301,579,2026-04-29 15:14:10,SHIPPED,SOUTH,False
1302,501,2025-03-18 12:38:14,DELIVERED,EAST,False
1303,495,2026-01-06 22:05:46,RETURNED,NORTH,False
1304,436,2025-08-03 04:11:23,DELIVERED,SOUTH,False
1305,125,2024-11-15 09:35:18,RETURNED,NORTH,False
1306,508,2026-01-13 23:31:14,DELIVERED,CENTRAL,False
1307,10,2025-07-31 05:37:51,SHIPPED,EAST,False
1308,381,2024-10-28 01:26:16,SHIPPED,SOUTH,False
1309,381,2025-12-15 06:00:43,DELIVERED,EAST,False
1310,139,2025-12-04 07:59:10,DELIVERED,EAST,False
1311,154,2025-12-22 19:27:22,PLACED,SOUTH,False
1312,97,2025-10-01 03:31:13,PLACED,WEST,False
1313,69,2025-07-22 19:14:58,SHIPPED,NORTH,False
1314,282,2026-04-25 05:53:06,DELIVERED,EAST,False
1315,413,2025-08-14 06:45:51,DELIVERED,SOUTH,False
1316,157,2025-05-22 01:22:33,SHIPPED,CENTRAL,False
1317,535,2025-08-05 12:29:33,SHIPPED,CENTRAL,False
1318,485,2026-07-19 00:00:00,SHIPPED,SOUTH,False
1319,151,2025-11-02 19:41:43,PLACED,NORTH,False
1320,54,2025-04-23 20:17:25,DELIVERED,WEST,False
1321,513,2026-07-24 09:49:35,DELIVERED,WEST,False
1322,364,2025-03-31 06:21:20,DELIVERED,CENTRAL,False
1323,171,2024-08-29 17:15:53,DELIVERED,WEST,False
1324,502,2024-09-11 02:48:01,PLACED,WEST,False
1325,183,2026-04-12 12:31:59,DELIVERED,EAST,False
1326,219,2025-04-21 00:08:44,RETURNED,SOUTH,False
1327,184,2026-02-02 05:11:41,SHIPPED,EAST,False
1328,6,2024-08-28 19:24:01,RETURNED,EAST,False
1329,14,2026-05-22 00:00:00,SHIPPED,WEST,False
1330,260,2025-04-15 00:00:00,DELIVERED,NORTH,False
1331,483,2024-10-19 06:29:58,DELIVERED,WEST,False
1332,559,2025-04-18 00:00:00,PLACED,SOUTH,False
1333,182,2025-04-27 04:58:33,DELIVERED,NORTH,False
1334,64,2025-04-22 18:05:21,SHIPPED,SOUTH,False
1335,18,2025-12-05 04:20:51,CANCELLED,SOUTH,False
1336,601,2025-02-06 00:51:13,PLACED,WEST,False
1337,63,2025-11-25 13:40:56,DELIVERED,EAST,False
1338,455,2025-10-15 23:47:09,DELIVERED,WEST,False
1339,4,2026-06-05 04:18:30,PLACED,WEST,False
1340,89,2024-09-26 00:07:26,PLACED,NORTH,False
1341,89,2025-03-19 21:23:02,RETURNED,SOUTH,False
1342,223,2025-04-12 18:20:44,CANCELLED,SOUTH,False
1343,196,2024-08-23 13:23:11,SHIPPED,WEST,False
1344,183,2025-04-04 09:07:44,DELIVERED,SOUTH,False
1345,205,2025-07-11 20:14:50,DELIVERED,EAST,False
1346,364,2026-05-01 19:58:04,DELIVERED,WEST,False
1347,175,2025-09-28 02:34:29,DELIVERED,CENTRAL,False
1348,445,2026-05-29 14:53:24,DELIVERED,SOUTH,False
1349,516,2025-02-19 22:02:22,SHIPPED,CENTRAL,False
1350,265,2025-12-30 13:00:54,RETURNED,CENTRAL,False
